Age,Education,Income,Occupation,Gender,Marital Status,Settlement Size,component 1,component 2,component 3,Segment PCA
21,1,139379,1,0,1,0,-0.9840971308223375,0.7056478818733709,-1.486091250750004,0
49,2,78296,0,1,1,0,-0.923174376107549,1.376487695511245,1.9035226582028246,2
27,0,125598,1,1,0,1,0.31892506145723937,-2.277004885503441,-0.4654621834925774,1
32,0,100215,1,1,0,2,0.6808000942583327,-2.312556762217121,-0.45896645703803224,1
38,1,130951,1,1,1,2,1.1490921865575956,0.040208769993554536,-0.7048167222448205,1
22,1,102480,1,0,1,2,-0.3199291774180787,0.4401027411307926,-2.001616495606675,0
65,2,136812,1,1,0,1,2.0540757886329493,0.9062827491307838,2.3819578597885007,3
35,1,106919,1,1,0,1,0.5459891453345902,-1.0579551960628244,0.49157794597758453,1
41,1,131020,1,1,0,2,1.6169580851858938,-0.9049196070069735,0.3349332142388825,1
29,0,119429,1,1,0,1,0.2896597418520569,-2.2438996093591235,-0.33458928739457117,1
36,1,154521,1,1,0,1,1.229172984591028,-0.8755267332271124,0.33662074843563844,1
64,2,117842,0,1,0,0,0.4221745228564538,0.8803141918541677,3.3959139083209715,3
28,1,124566,1,0,1,2,0.15113107096756434,0.6722625685502008,-1.7855031737410636,0
44,1,110009,1,1,0,2,1.4111910185914627,-0.8937390982072736,0.582366196594006,1
23,0,101210,1,1,0,1,-0.12816233854287365,-2.4634043547673325,-0.5675169923306299,1
19,1,101258,1,0,1,0,-1.56458574457859,0.527599863997472,-1.4243835866747263,0
25,1,79045,0,0,1,0,-2.4741386631666504,0.5918282842883044,-0.396151330986984,0
47,1,110866,1,1,0,0,0.3621522309802388,-0.6395567343701293,1.4627063146660506,2
28,1,129640,1,0,1,2,0.2209863759546025,0.6888676593505179,-1.8075658010230509,0
21,0,227021,1,1,0,1,1.548250872126404,-2.1049711457852154,-1.2186139430741998,1
34,1,108549,1,0,1,1,-0.47455187080623107,0.8654456258976445,-1.0397149489703132,0
26,0,122693,1,1,0,0,-0.32106912347169175,-2.2274401699944346,-0.14085876632270955,2
27,1,35832,0,0,1,0,-3.0134000249357755,0.5037039617714199,-0.10420473267495445,0
38,1,81870,0,1,0,0,-1.0582731983763785,-0.9972300983075674,1.7400645750076114,2
40,1,179790,2,1,0,2,3.031292280185391,-0.7490034003481443,-0.5486509088081427,1
33,1,107158,1,1,1,1,0.11019616872642973,-0.08517194004806508,-0.49748671767472374,0
32,1,136638,2,1,1,1,1.2589590524921943,0.007616122831080435,-1.297194593132166,1
27,0,158147,1,1,0,2,1.3392046402847881,-2.2562040465124693,-0.97098733631412,1
32,1,132587,1,1,1,2,1.0046199446564847,-0.11431882172125787,-1.024077392234854,1
26,1,128140,1,0,1,2,0.1446702343958913,0.6306649371384757,-1.9050925621928814,0
38,1,117405,1,1,0,1,0.7738508807064067,-0.9436981115954884,0.6020565389947554,1
40,1,68475,0,1,0,0,-1.1870210630813518,-0.9877725135552654,1.9023573656148107,2
50,1,201656,2,1,0,2,3.6106540899584094,-0.4109758487208559,-0.12348294914208971,1
37,1,86967,0,1,0,0,-1.0159338374925073,-1.0071966612445984,1.6658774297956205,2
45,1,118006,1,1,0,1,0.9769531757510287,-0.7552028264884763,0.9636148570572257,1
42,1,223630,2,1,0,2,3.6905161105795767,-0.5522394750447693,-0.635225771430068,1
35,1,110442,1,1,0,0,0.022323788322658238,-0.9607073879609631,0.8402558202583575,2
22,0,115691,1,1,0,2,0.615536983505019,-2.5283794851756194,-1.0465038743241069,1
41,1,80232,0,1,0,0,-0.9973262674316117,-0.9226498212629833,1.9032604114553744,2
37,1,187647,1,1,0,1,1.7130613183306405,-0.7404721951894666,0.24460769605215826,1
28,1,138952,1,0,1,1,-0.22298005307743915,0.8050604557541207,-1.4840594973641597,0
41,1,162772,1,1,0,2,2.054097549897844,-0.801008522440228,0.19687004091257634,1
23,1,111862,1,1,1,1,-0.10336835024926765,-0.3362469369720771,-1.0381856207547335,0
23,1,90051,1,1,1,1,-0.403647037098359,-0.40762526480923006,-0.94334763028421,0
50,1,121400,1,1,0,1,1.1628423691087082,-0.6108610608332061,1.2089797093929935,1
35,1,137000,2,1,0,2,2.303026343573997,-1.0222718820399315,-0.622715157202012,1
50,2,105031,0,0,1,0,-1.1590038406320324,2.410045628276669,1.2510943429823826,0
27,0,172153,2,1,0,2,2.302764840373915,-2.1874090240141664,-1.6513870804923292,1
34,1,170184,1,1,0,1,1.3891450967754262,-0.8775620976532179,0.16446630259084627,1
27,1,123279,1,0,1,1,-0.4665876146572618,0.7271223248386535,-1.4679350996816123,0
43,1,140795,1,1,0,0,0.6628635304245388,-0.6481992629558928,1.1244718199636436,1
47,1,144456,1,1,0,0,0.8245960020710178,-0.5296306405619607,1.3166512002785906,1
27,0,104773,0,1,0,0,-1.310681962765607,-2.2823971627806228,0.6085842349960295,2
31,0,153353,1,1,0,1,0.8123669770055109,-2.079586626187388,-0.37804767147329726,1
42,1,223018,2,1,0,1,3.109922947867723,-0.46852380144415134,-0.2685682038479507,1
24,1,129177,1,1,1,2,0.7350126980740701,-0.3386537182216095,-1.4254462036978461,1
41,1,114475,0,1,0,1,0.04627512587131012,-0.8963052251147915,1.3903694544131602,2
26,1,161323,2,0,1,1,0.8000784681445675,0.8479367963922008,-2.3048807244577265,0
33,1,135765,1,1,0,2,1.459623209941535,-1.102566581655416,-0.10189494398891262,1
24,1,158421,1,1,1,0,-0.006711382110165893,-0.0715132842044376,-0.8246111883656194,0
64,2,103941,0,1,0,0,0.23079521764856706,0.834822002808995,3.4563578542900113,3
26,1,101783,1,0,1,2,-0.218194620460901,0.5444094428097499,-1.790487779522138,0
56,2,126531,1,0,1,1,0.6468916670814093,2.5775284387033377,0.4862599678285719,3
37,1,111394,1,1,0,1,0.6632630189264981,-0.9900165366945067,0.5761688939499542,1
33,1,103577,1,1,1,2,0.6330630220550255,-0.1826095580171752,-0.8459123979503024,1
47,2,149545,1,1,1,1,1.344970045410935,1.4936028979385574,0.5061749694805452,3
31,0,171857,0,1,0,0,-0.27578571339092156,-1.956271450550565,0.5249894706311361,2
34,1,149782,1,1,0,1,1.108264542509451,-0.9443293547498023,0.2531777180041525,1
27,0,112470,1,1,0,1,0.1381878829255411,-2.319967367179941,-0.40837937486862474,1
30,0,133907,1,1,0,2,1.088982946216343,-2.2555907111842366,-0.709514104945686,1
35,1,127849,1,1,0,1,0.8341388365799012,-0.9894600146574964,0.40057069548251056,1
31,0,160279,1,1,0,2,1.479886902761937,-2.1426392049292757,-0.7721596002415535,1
25,1,92366,1,1,1,2,0.25605703006388303,-0.4324738816624367,-1.2133611157146766,1
25,1,104794,0,0,1,0,-2.119644329680004,0.6760940475948403,-0.508112424775692,0
29,0,133436,1,1,0,1,0.4824983813777652,-2.198060526418634,-0.3954941396489666,1
44,1,110374,0,1,0,0,-0.4988543872381118,-0.7440668273019477,1.9282713257467365,2
28,0,104263,1,1,0,1,0.05303220384898395,-2.3201785402281256,-0.3206694131712215,1
50,1,138752,1,1,0,0,0.829565071352935,-0.4683566897282733,1.4975267061249666,1
29,0,102723,1,1,0,0,-0.5125044256807254,-2.212852901336018,0.10204776845642867,2
38,1,46297,0,0,1,0,-2.5631666660423496,0.8310677073161887,0.42256125166419584,0
24,0,96425,1,1,0,1,-0.16620630030259098,-2.452416745647861,-0.49468647693968404,1
40,1,158197,2,1,0,1,2.1618472936790862,-0.7339498099326763,-0.0907643339332812,1
29,1,98008,0,0,1,0,-2.101738892168249,0.7604739857966336,-0.2705076863182679,0
46,1,157473,1,1,0,0,0.9759724176449445,-0.5136783388678311,1.2080265288400838,1
47,2,149306,1,0,1,0,0.13778113467785608,2.49795772388882,0.2830062354130542,3
41,1,139236,1,1,0,1,1.1579026899997737,-0.7923135625775819,0.6632051149614433,1
32,1,125890,1,0,1,2,0.2806893510975457,0.7831831623275898,-1.5831621142857915,0
35,1,173124,1,0,1,1,0.4423044342651445,1.1034196555748585,-1.2684736784115855,0
24,0,164621,1,1,0,1,0.7726688236422363,-2.2292396127707583,-0.7912144489780053,1
25,1,124539,1,0,1,1,-0.5049059947330748,0.6779519342405005,-1.577462816960683,0
25,1,107614,1,0,1,1,-0.7379176299135284,0.6225634514270666,-1.5038699973415177,0
37,1,88849,0,1,0,0,-0.9900237696987338,-1.0010376583107794,1.6576941691443203,2
32,0,148566,2,1,0,2,2.117198380626495,-2.131364845052501,-1.2887041858437291,1
35,1,106515,1,0,1,2,0.09744559529515127,0.7997176184172616,-1.3428427421461455,0
46,1,150465,2,1,0,1,2.222394045000579,-0.5993718897824547,0.2550027956371622,1
25,0,60868,0,1,0,0,-1.9708006679773242,-2.4793738060386725,0.6954417288306717,2
27,0,255198,2,1,0,2,3.4460706745577125,-1.9156372925375549,-2.012481066032865,1
63,2,183178,1,1,0,1,2.6367454627048184,1.0047255287413617,2.076301473573415,3
40,1,121448,1,1,0,2,1.4573448507101152,-0.9628917034382598,0.32452941147850356,1
32,0,129975,2,1,0,2,1.8612504155074516,-2.1922054526734502,-1.2078673108339861,1
31,0,132950,1,1,0,2,1.1036402275568196,-2.232075650826371,-0.6533283938975554,1
31,1,169314,1,1,1,1,0.9102515869341555,0.06494493962893119,-0.8718007477176749,1
34,1,147958,2,1,0,1,1.8538883062673177,-0.9273393356746398,-0.3583904554460577,1
24,1,139896,1,0,1,2,0.25085348639417215,0.6158435873444478,-2.060258698067093,0
24,1,68028,0,0,1,0,-2.6536456532014108,0.5291273040953983,-0.40027202448002497,0
66,3,133328,0,0,1,0,-0.06254610554764986,3.9960036051925316,2.420070800634677,3
21,1,108518,1,0,1,2,-0.26463478263732115,0.4332156796606705,-2.079895271144317,0
41,2,112700,0,0,1,0,-1.30391570850786,2.195320765837217,0.7495276183923716,0
47,2,110190,0,1,1,0,-0.5397451383329628,1.4275696406594292,1.660793024456191,3
25,1,105104,1,0,1,1,-0.7724735651751492,0.6143492657926961,-1.4929560843581149,0
59,2,184753,1,0,1,1,1.5319494684487425,2.8480055890839435,0.3891741982259225,3
36,1,162521,1,1,1,2,1.528060817549407,0.09023039795228172,-0.9461375481003693,1
33,1,156794,1,1,0,1,1.1769682922483047,-0.9480289194837181,0.17066382244825018,1
21,0,65827,0,1,0,0,-2.0138589715141717,-2.5697327550587916,0.46578110153686514,2
44,2,88490,0,0,1,0,-1.5537243834297514,2.196032278682992,1.0108704045857058,0
28,1,154919,1,0,1,2,0.5690100761452486,0.771595308215558,-1.9174832537351851,0
37,1,129058,1,0,1,0,-0.6808680106931443,1.0982223139343354,-0.6088216029441319,0
29,1,77532,0,0,1,0,-2.3836382269957217,0.6934645574901118,-0.18147450613971408,0
23,1,235417,2,0,1,2,2.3088229520773567,0.924756364757243,-3.14712423381814,1
35,1,113468,0,1,0,0,-0.7067516749633087,-0.9737637611665979,1.446597490359543,2
45,1,190803,2,1,0,2,3.322074569462709,-0.5797278178210541,-0.33641478277538406,1
26,1,121423,0,0,1,0,-1.862875224630018,0.7571607687359883,-0.5283936753714401,0
32,0,121347,1,1,0,1,0.3995632089682678,-2.157682023901861,-0.18685555236871434,1
23,0,67408,0,1,0,0,-1.9364276782597667,-2.511264953549384,0.5629556607339241,2
41,1,123043,1,1,0,1,0.9349687219952196,-0.8453065139629845,0.7336150723081577,1
22,0,128387,1,1,0,2,0.7903266863263504,-2.4868307597517285,-1.1017082724266134,1
30,0,250050,2,1,0,1,2.8865267932335814,-1.7668252900869361,-1.4700266580882828,1
28,0,69588,0,1,0,0,-1.767251993032608,-2.370896104770659,0.8135991944887554,2
23,1,109547,1,0,1,1,-0.7669706138016634,0.5755955098057791,-1.6163240347153416,0
37,1,78840,0,0,1,0,-2.1429698552818035,0.9109204825946678,0.22903416392531525,0
26,0,131122,1,1,0,0,-0.20502451059511623,-2.1998555601489733,-0.17750951235342982,2
33,1,115403,1,1,0,1,0.6071257757487979,-1.083484440436797,0.3506390305343278,1
49,2,110291,1,0,1,2,0.8006500630607507,2.252134718743057,-0.171293766464107,3
23,1,64811,0,0,1,0,-2.725767665132328,0.49195247846348417,-0.4383084634991804,0
23,1,86015,0,0,1,0,-2.4338457323484968,0.5613443478623652,-0.5305071132601717,0
25,1,142438,1,0,1,2,0.3136825675276415,0.6508094188316608,-2.019287242608178,0
55,1,159303,1,1,0,1,1.823827486746581,-0.35358569674905566,1.3042934768107237,1
32,1,104957,1,0,1,1,-0.5796692141845883,0.8003966581289873,-1.12814533326314,0
74,2,89502,0,1,0,0,0.31033502356773784,1.0540383952905379,4.039386216690114,3
39,1,121313,1,1,0,1,0.8554861003129335,-0.9042619304761839,0.6370883908140974,1
31,0,98102,1,1,0,0,-0.5204579573237604,-2.174681665286519,0.226189693519252,2
35,1,94554,1,1,0,1,0.3757564204302295,-1.0984206962098326,0.5453430989814828,1
59,2,162591,1,0,1,1,1.2268384575849784,2.7754785842915464,0.485538397245121,3
24,1,106629,1,0,1,2,-0.2071434452187166,0.5069745381418174,-1.9156080433982143,0
24,0,70400,0,1,0,0,-1.8674033099279987,-2.474826459299037,0.6019704385663324,2
30,0,235660,2,1,0,2,3.260582848059044,-1.8996362676265284,-1.7714529417751732,1
27,1,121747,1,1,1,2,0.7162193991242909,-0.28302824723052106,-1.2370657521106923,1
40,1,85060,0,1,1,0,-1.3421084898064868,0.09179824551929049,0.946266494147628,2
31,1,87630,0,1,1,0,-1.5572198452914807,-0.13961352231843133,0.46687110115218877,2
31,1,119673,1,0,1,0,-0.9770697197330307,0.9076275748584085,-0.8801610637747671,0
28,0,126060,1,1,0,2,0.9252857205518515,-2.3345645235243055,-0.7794430152367663,1
63,2,96145,0,1,0,0,0.09563271664874026,0.7826620154162112,3.438231697163686,2
26,1,114830,1,0,1,0,-1.1829077378692319,0.7585438351058463,-1.1192254141531832,0
25,1,194461,2,0,1,2,1.80063439743392,0.8440182641434547,-2.8649914608461673,1
36,1,150158,2,1,0,2,2.5120091333677728,-0.9525642996784253,-0.6279039010386391,1
52,1,136323,1,1,0,2,1.9961246162623922,-0.5944489396473122,0.8841444650403153,1
66,2,111858,0,1,0,0,0.3954561546550165,0.9140248960233303,3.5259823925058584,3
25,1,100198,1,0,1,0,-1.412183535063657,0.6840124640490961,-1.107627464046621,0
37,1,123452,1,1,0,2,1.4014367533532983,-1.0362742147688282,0.15974214389451588,1
25,1,120723,1,0,1,1,-0.557442030174647,0.6654637540091233,-1.5608701906879068,0
38,1,215639,2,1,0,1,2.897003636658413,-0.5992598908454899,-0.44458107879544984,1
67,3,166712,1,0,1,1,1.7677970928427926,4.0691431870642925,1.3434401936389484,3
25,0,136300,1,1,0,1,0.4105975741066163,-2.2952755387471218,-0.61604534554826,1
60,2,166988,1,1,0,2,2.902522592390514,0.7860831306468405,1.6266283705052726,3
31,0,77265,0,1,0,0,-1.5780626170830603,-2.265831708529199,0.9362918040678307,2
23,1,85967,0,0,1,0,-2.4345065629829823,0.5611872638342975,-0.5302984009800109,0
60,2,212020,2,1,1,0,2.7654738713560154,2.153145286497595,0.6553387677591682,3
35,1,126054,0,1,0,0,-0.533476375679339,-0.9325750199736949,1.391871391232405,2
40,1,144589,1,1,0,0,0.6315989088120652,-0.7157238490731049,0.9519013235986633,1
38,1,116723,1,1,0,1,0.764461578774763,-0.9459300138276164,0.6050219926420386,1
50,1,168637,1,1,0,1,1.8131685499665562,-0.4562740142950559,1.0035850848523433,1
27,0,139119,1,1,0,1,0.5050727908087852,-2.2327562783471366,-0.524253823910346,1
39,2,118610,1,0,1,2,0.6368543512447186,2.012890112682889,-0.7277113131437198,3
41,1,183312,2,1,0,2,3.107613320106267,-0.710830436621217,-0.5119406624025087,1
27,1,96323,1,1,1,0,-0.7781357045190308,-0.19479343084672138,-0.3985248423654365,0
51,2,149510,1,1,1,2,2.0279861303242224,1.5143575552128006,0.35042870935779874,3
32,0,141922,1,1,0,2,1.2549930791015331,-2.17606710474593,-0.6403156876351678,1
22,1,120233,1,0,1,0,-1.2198533580370914,0.6696379133453543,-1.3508166300384767,0
51,1,172790,1,1,0,1,1.8981767592699341,-0.4160360501158228,1.037551634408365,1
22,1,66720,0,0,1,0,-2.727318472222181,0.4715529179956269,-0.49863363477049777,0
54,2,113024,1,1,1,1,1.0370024485105769,1.560613322838757,1.0291461472123007,3
35,1,51791,0,1,0,0,-1.5558777383621165,-1.1756069194817644,1.7147797258485384,2
54,1,118408,1,1,0,2,1.8051485334767308,-0.5997834342047131,1.0660909953626467,1
48,2,101616,0,0,1,0,-1.261684371045725,2.345575907861512,1.1618943321564639,0
24,1,127250,1,0,1,0,-1.067582995427239,0.7458954810334205,-1.2772787365696177,0
35,1,97290,1,1,0,0,-0.15874380552628262,-1.0037484116514974,0.8974429850223906,2
24,1,106970,0,0,1,0,-2.117519266365534,0.6565682670331093,-0.5695985581054033,0
24,0,168147,1,1,0,2,1.3933799127892943,-2.303418976834103,-1.1705425912348777,1
26,1,68468,0,1,1,0,-1.960191902077543,-0.3355573911939219,0.290068232849213,2
65,2,120780,1,1,0,2,2.4055259288370645,0.7680981887977107,2.0876712753521076,3
55,1,231992,2,1,0,2,4.167462011530669,-0.1784641271447856,0.0047334396084753325,1
26,1,53903,0,0,1,0,-2.7924436504725123,0.5361959025875049,-0.23480506794538233,0
26,1,101511,1,1,1,2,0.4097916253537203,-0.37589917856416866,-1.2011006432953681,1
28,1,69046,0,1,1,0,-1.8965692156229015,-0.2803719913543458,0.39160400906713,2
24,0,171584,1,1,0,1,0.8685305675572434,-2.2064526109491953,-0.8214907741188173,1
54,1,132367,1,1,0,2,1.9973263423679541,-0.5541014352922919,1.0053948553884118,1
46,1,134433,1,1,0,2,1.8031088573363907,-0.7605156622572599,0.5802154512970862,1
54,2,190518,1,0,1,0,0.8999874484115996,2.819355914492811,0.46798091994205887,3
62,2,152367,1,1,1,1,1.8013102615295786,1.9025419772673289,1.2742720761124884,3
24,1,101157,1,0,1,1,-0.8546457096721954,0.5747854539005866,-1.5278183574498256,0
43,2,279593,2,1,1,2,4.366953042637839,1.7498489158298853,-1.2508899341909467,3
26,1,96716,1,1,1,2,0.34377739842962735,-0.3915912184513426,-1.1802511561418143,1
27,1,95171,1,1,1,0,-0.7939956397466753,-0.1985634475203448,-0.3935157476415795,0
24,1,129162,1,1,1,2,0.7348061885007934,-0.33870280698038063,-1.425380981110296,1
41,1,118742,1,1,0,0,0.30358797156220213,-0.7736634024361485,1.1163130482551251,2
47,1,74511,0,1,0,0,-0.9090934659861675,-0.7814907348535108,2.240283366121585,2
35,1,157272,2,1,1,1,1.6265313978380866,0.15508338889905052,-1.2308412546789704,1
30,1,102374,1,1,1,0,-0.6113319663126683,-0.09505025605605194,-0.2687621042959172,0
33,1,131492,1,0,1,0,-0.7586887590648896,0.9996000905210756,-0.8275030946669852,0
36,1,128702,1,1,0,2,1.4458825118845908,-1.0457400723663939,0.0848897282895128,1
47,1,177509,1,1,0,2,2.4239818746828288,-0.5928989142347593,0.44493808250529315,1
38,1,163451,1,1,0,1,1.4077802014460914,-0.7930087125037666,0.40184058790559274,1
44,1,144900,1,1,0,1,1.3193784812155998,-0.6938368777632077,0.7946505957897584,1
23,1,97115,1,0,1,2,-0.36595817601115893,0.44919225157777926,-1.9262640401637867,0
29,0,196568,1,1,0,2,1.923823445506573,-2.0771742534611484,-1.033999452140402,1
42,2,158405,1,0,1,0,0.12388688124983127,2.3945003491220707,-0.016680336007039866,3
25,1,97376,0,0,1,0,-2.2217701973177353,0.6518180200905536,-0.47585768114585647,0
48,1,108678,1,1,0,1,0.9320295321293148,-0.7057887197738958,1.1602481400557347,1
21,1,92351,1,0,1,0,-1.631545944959198,0.5517448053740986,-1.2816053942625538,0
23,1,61211,0,0,1,0,-2.7753299627187165,0.48017117635841106,-0.4226550424871276,0
63,2,138644,1,1,0,0,1.4514647348292498,0.9447027714922509,2.633939473847583,3
46,2,124824,1,1,1,2,1.5489634813528228,1.300335932773859,0.19764514596331717,3
29,0,132852,1,1,0,0,-0.09770929679730567,-2.11425322046831,-0.028958320896943446,1
28,0,81069,0,1,0,0,-1.609189565646683,-2.333323568807229,0.7636778259778167,2
23,1,104094,1,0,1,2,-0.26987615521799,0.4720316147420311,-1.9566099360646523,0
50,1,114853,1,1,0,0,0.5005402519037383,-0.5465681727863688,1.6014436807824806,2
47,1,130344,1,1,0,2,1.7746469397767086,-0.747250334730808,0.6500196386257022,1
35,1,135090,1,1,0,0,0.36166031913080104,-0.8800447395482284,0.7330820643958355,1
68,2,179151,1,1,0,2,3.292635058632279,1.0390629541821101,1.9899376280464585,3
28,1,97390,1,1,1,1,-0.16344582596892818,-0.2503731555971507,-0.7151363184741507,0
59,2,120160,1,1,0,0,1.085659502870815,0.7776246376806797,2.5062130545497623,3
57,2,82277,0,1,0,0,-0.2622878201910853,0.5773962826355505,3.186385093665561,2
33,1,110844,1,1,1,2,0.7331100266551054,-0.15882769068451777,-0.8775105675321325,1
43,1,133105,1,1,0,0,0.556992955858058,-0.6733654332858966,1.15790926651439,2
35,1,102042,1,1,0,0,-0.09332157271224926,-0.9881970928728004,0.8767804692864807,2
32,0,69370,0,1,0,0,-1.658922897035464,-2.265021835394943,1.0226451359441897,2
45,1,200298,1,1,0,1,2.109892229356339,-0.4858953507021759,0.6057950454117111,1
33,1,117039,1,1,1,2,0.8183984804183496,-0.13855403331203778,-0.9044474961903733,1
40,2,107585,1,0,1,2,0.512902407001927,2.0034567981535663,-0.6277482013318816,3
28,0,114429,1,1,0,0,-0.3791769468111755,-2.2011909571584862,-0.0008764488301894587,2
29,1,128234,1,0,1,2,0.22946213740166516,0.7109133295291672,-1.7494277605209172,0
26,0,128580,1,1,0,2,0.9043141446312746,-2.379611458385682,-0.8944494298700554,1
27,0,177757,1,1,0,1,1.037013916959589,-2.1063101809205214,-0.6922585130947068,1
28,1,106222,1,1,1,0,-0.6140205613458216,-0.13575119947422415,-0.3895428920136525,0
35,1,118428,1,0,1,2,0.2614554983914433,0.8387039106333001,-1.3946425211785307,0
32,0,139477,0,1,0,0,-0.6937384534551948,-2.0355907946503975,0.7178078062519704,2
25,0,71159,0,1,0,0,-1.8291213334046772,-2.445695644937754,0.6506946855987172,2
20,1,131370,1,0,1,2,0.02214307648164299,0.48135384418907645,-2.231284219153252,0
27,1,111567,1,0,1,2,-0.05566271734947947,0.6030753270316683,-1.7810057893324682,0
42,1,125482,1,1,0,2,1.5685473428476904,-0.8963962535778135,0.4110379035248498,1
37,1,160642,1,1,0,2,1.9134428220304658,-0.9145668188555861,-0.0019663915049965668,1
24,1,92498,1,0,1,0,-1.5460243747945133,0.6321666447124478,-1.1261710457332674,0
40,2,199711,1,0,1,2,1.7812291368473896,2.304946864190225,-1.0283279413753204,3
46,1,127588,1,1,0,2,1.708871655397826,-0.7829164991764893,0.6099786920825032,1
26,0,107508,1,1,0,2,0.6142094960922779,-2.4485713467073777,-0.8028247388795057,1
24,1,94629,1,0,1,2,-0.37235110384001285,0.46770353112490665,-1.863429973358038,0
29,0,87598,0,1,0,2,-0.347135095691953,-2.456746935155609,0.05932014564574773,2
40,2,161194,1,0,1,1,0.678786282465516,2.2646152443761762,-0.4968528950537974,3
36,1,137342,2,1,0,2,2.335567353960228,-0.9945057351724855,-0.5721777222357313,1
28,0,116848,1,1,0,1,0.2262937358280686,-2.27899307161914,-0.37539116412585616,1
27,0,125190,2,1,0,1,1.084043328932419,-2.2553808876002828,-1.083187369207528,1
36,1,153441,1,1,0,0,0.6421367231929432,-0.793342628900154,0.7053132607493223,1
38,1,195328,2,1,0,2,3.1895434792591515,-0.7514478377640097,-0.7202618330900167,1
48,2,190413,1,1,1,0,1.3632772814488872,1.7397122756284271,0.7444948515862125,3
36,1,118656,1,1,0,1,0.735408594886628,-0.9928979554489042,0.49256795526821495,1
65,3,69487,0,0,1,0,-0.9692972088333557,3.7604316521111842,2.64563797145849,3
43,2,145313,1,1,1,1,1.1753764426750597,1.373165630127404,0.3164783956650092,3
53,2,117005,1,0,1,1,0.4322465443992964,2.4664130347973545,0.3716071292081865,3
34,1,123243,1,1,0,1,0.7428940381635691,-1.0311804593516178,0.3685738680705054,1
23,0,237799,1,1,0,1,1.7523000684091474,-2.0164053899812657,-1.1614295263904322,1
34,1,180617,2,1,0,2,2.875682288632229,-0.9061785124526799,-0.8643939072429684,1
40,1,167019,1,1,0,0,0.9403995573850383,-0.6423197917906631,0.8543718143485671,1
43,1,147745,2,1,0,2,2.6736167714886787,-0.7739325825004935,-0.25324019105107776,1
46,1,114254,1,1,0,1,0.953130839937628,-0.740834638181633,1.0319537102522138,1
38,1,81155,0,1,0,0,-1.0681168213692307,-0.9995699958089915,1.7431735183475052,2
34,1,151803,1,1,0,2,1.7082558378044224,-1.023433957609851,-0.11960642463518192,1
29,0,94356,1,1,0,2,0.5166396785899109,-2.4116716008955197,-0.5895640442281946,1
31,0,200621,2,1,0,2,2.806022844305268,-1.9876574123645248,-1.5670728154679354,1
28,1,144448,2,0,1,1,0.6234203824394186,0.8460057891095983,-2.127456293538877,0
35,1,150797,1,0,1,0,-0.43724575402683,1.1160711693944587,-0.8073955449192664,0
33,1,84404,0,0,1,0,-2.1776989393631605,0.822541446844986,-0.003257107733017313,0
42,1,133373,1,1,0,2,1.6771851456960778,-0.8705722938802769,0.37672647430093076,1
43,1,119502,1,1,0,2,1.5140514517502692,-0.8893193822404434,0.489064485057297,1
44,2,131619,1,1,1,0,0.44251198957174714,1.4407162840792171,0.7920432658983513,3
42,1,194084,1,1,0,2,2.513011992575872,-0.6718904516299722,0.11274457345016962,1
40,1,108278,1,1,1,1,0.32044369500642256,0.10502181611242863,-0.1381851011414909,1
36,1,130987,2,1,0,1,1.675908559293199,-0.9295845110133774,-0.18054859996688624,1
20,0,116582,2,1,0,2,1.3428737957949048,-2.5557982470978096,-1.7739263560457592,1
24,0,85270,0,1,0,0,-1.6626834862864426,-2.42616313643725,0.537313113441548,2
27,1,129227,1,1,1,0,-0.32513630457943615,-0.08711232960635265,-0.5415971104155994,0
46,2,108291,0,0,1,0,-1.2254527951686782,2.31412655917974,1.0288212607717637,0
33,1,103091,0,0,1,0,-1.9204293129751466,0.8836962225220698,-0.08451140730308164,0
34,1,136975,1,0,1,1,-0.08320246214215023,0.9584720963528695,-1.1633161005504844,0
25,1,111502,0,0,1,0,-2.0272932485106994,0.6980465405172933,-0.5372799659281505,0
25,1,124750,1,0,1,1,-0.502001093402317,0.6786424494472149,-1.5783802813588894,0
28,1,146463,1,1,1,2,1.0843246987801456,-0.17549613994389335,-1.2925106737410155,1
31,0,115075,1,1,0,0,-0.28678549150882193,-2.1191360984450167,0.15238816161992577,2
32,1,308491,2,0,1,1,2.9931807461692927,1.4894379654523764,-2.6326455156558914,3
32,0,126368,1,1,0,0,-0.10347872532577239,-2.055531885090722,0.15530875950204312,2
68,2,287247,2,1,0,2,5.551560975361221,1.4157753975321736,0.9004183330282359,3
33,1,125535,1,1,1,2,0.9353655027222275,-0.11075016034406499,-0.941389569778818,1
39,1,153223,2,1,0,2,2.6377036991872025,-0.8625930604671301,-0.48515751987412237,1
28,1,106873,1,0,1,1,-0.6646214264868197,0.7000792362461645,-1.3445744716292585,0
37,1,268906,2,1,0,1,3.602514073857938,-0.45158608644880605,-0.7282196934937144,1
22,1,97757,1,0,1,2,-0.3849521583904439,0.42464632728572,-1.981080076873363,0
30,0,112151,1,1,0,1,0.21729388901376526,-2.241070551947415,-0.2509187779527787,1
55,2,172909,1,1,1,0,1.3171225215486284,1.8689574288986757,1.184776832821799,3
46,1,103387,1,1,0,1,0.8035215377511588,-0.7763978076193635,1.0792053008460964,1
21,1,93916,1,0,1,2,-0.4656649685696686,0.3854294092889262,-2.016403256250429,0
39,1,189963,1,1,0,2,2.372779152797768,-0.7653175394587549,-0.025410137550811535,1
