,customer_id,date,quantity,price
39620,13007,1998-05-30,1,9.49
39621,13007,1998-06-05,1,11.88
39622,13008,1997-02-16,8,124.77
39623,13008,1997-06-05,4,59.16
39624,13009,1997-02-16,2,55.76
39625,13010,1997-02-16,1,11.77
39626,13010,1997-03-02,1,22.99
39627,13011,1997-02-16,1,7.78
39628,13011,1997-09-30,1,12.99
39629,13011,1997-10-09,1,12.99
39630,13012,1997-02-16,1,13.97
39631,13012,1997-05-09,1,14.79
39632,13012,1997-09-05,2,28.93
39633,13012,1998-02-09,1,13.99
39634,13013,1997-02-21,1,15.36
39635,13013,1997-06-25,2,24.35
39636,13013,1997-11-26,2,18.98
39637,13013,1998-01-12,1,22.99
39638,13013,1998-06-20,1,15.49
39639,13013,1998-06-20,1,14.49
39640,13014,1997-02-16,2,29.98
39641,13015,1997-02-16,1,12.49
39642,13016,1997-02-16,1,15.99
39643,13017,1997-02-16,1,24.99
39644,13017,1997-02-18,1,24.99
39645,13017,1997-04-11,1,15.99
39646,13017,1997-04-29,1,17.9
39647,13017,1997-08-05,1,12.77
39648,13017,1998-03-04,2,24.48
39649,13017,1998-05-26,1,14.49
39650,13018,1997-02-16,2,26.93
39651,13018,1997-10-29,3,37.47
39652,13019,1997-02-16,1,10.97
39653,13019,1997-04-13,2,21.54
39654,13019,1997-04-26,1,10.77
39655,13019,1997-06-15,3,47.69
39656,13019,1997-07-04,3,33.51
39657,13019,1998-02-07,1,11.88
39658,13020,1997-02-16,2,21.54
39659,13020,1997-07-06,2,29.08
39660,13020,1997-07-23,3,43.09
39661,13021,1997-02-17,4,49.96
39662,13021,1997-02-26,1,14.96
39663,13021,1998-03-29,1,46.99
39664,13022,1997-03-09,1,14.99
39665,13023,1997-02-16,3,39.91
39666,13023,1997-04-16,5,66.04
39667,13023,1997-05-29,5,47.1
39668,13023,1997-07-30,2,28.34
39669,13023,1997-10-14,3,41.47
39670,13023,1997-11-08,3,39.47
39671,13024,1997-02-16,1,14.37
39672,13024,1997-04-11,1,14.79
39673,13025,1997-02-16,1,28.99
39674,13026,1997-02-16,1,11.77
39675,13027,1997-02-16,1,14.37
39676,13027,1997-10-13,1,14.99
39677,13028,1997-02-16,3,36.31
39678,13029,1997-02-16,2,32.92
39679,13030,1997-02-16,2,24.95
39680,13031,1997-02-16,1,21.99
39681,13032,1997-02-16,1,13.97
39682,13032,1997-03-08,1,13.97
39683,13032,1997-04-02,1,15.36
39684,13032,1997-06-14,2,25.35
39685,13032,1997-06-20,1,23.77
39686,13032,1997-09-24,1,12.99
39687,13032,1997-10-13,1,20.99
39688,13032,1997-11-03,1,12.99
39689,13032,1997-11-19,3,41.47
39690,13032,1998-02-20,2,32.48
39691,13032,1998-04-03,1,14.49
39692,13032,1998-04-28,1,12.99
39693,13032,1998-04-28,2,42.98
39694,13032,1998-04-29,1,13.99
39695,13032,1998-05-15,3,64.47
39696,13032,1998-06-22,1,12.99
39697,13033,1997-02-16,3,58.32
39698,13034,1997-02-24,1,14.99
39699,13034,1997-02-25,1,9.98
39700,13034,1997-02-26,1,9.98
39701,13034,1998-04-18,1,15.49
39702,13035,1997-02-16,3,49.35
39703,13035,1997-03-15,3,41.5
39704,13035,1997-06-01,2,39.54
39705,13035,1997-07-26,5,71.44
39706,13035,1997-11-11,4,63.96
39707,13035,1998-04-04,3,45.47
39708,13036,1997-02-16,1,15.36
39709,13037,1997-02-16,1,13.97
39710,13038,1997-02-16,1,13.97
39711,13039,1997-02-16,6,78.0
39712,13040,1997-02-16,1,14.96
39713,13041,1997-02-16,1,17.97
39714,13042,1997-02-16,1,6.77
39715,13043,1997-02-16,2,25.74
39716,13043,1998-01-04,1,5.49
39717,13043,1998-03-31,2,23.57
39718,13044,1997-02-16,1,12.97
39719,13045,1997-02-16,1,31.99
39720,13046,1997-02-16,1,34.99
39721,13047,1997-02-16,1,16.99
39722,13048,1997-02-16,1,11.77
39723,13049,1997-02-16,1,7.78
39724,13049,1998-05-05,3,39.97
39725,13050,1997-02-20,2,29.92
39726,13051,1997-02-16,1,13.97
39727,13052,1997-02-16,1,13.97
39728,13052,1998-01-20,3,41.97
39729,13052,1998-04-15,1,11.49
39730,13052,1998-05-04,4,64.35
39731,13052,1998-06-10,3,33.95
39732,13053,1997-02-16,2,26.14
39733,13053,1997-05-21,2,37.85
39734,13053,1997-10-21,2,29.48
39735,13053,1997-11-12,1,12.99
39736,13053,1998-02-15,2,33.56
39737,13053,1998-06-22,2,26.51
39738,13054,1997-02-16,2,22.74
39739,13055,1997-02-16,2,24.98
39740,13055,1997-03-09,1,14.96
39741,13055,1997-08-29,1,14.96
39742,13056,1997-02-16,1,10.78
39743,13057,1997-02-16,1,18.36
39744,13058,1997-02-17,2,11.56
39745,13059,1997-02-25,4,59.07
39746,13060,1997-02-16,1,23.99
39747,13061,1997-02-16,1,15.96
39748,13062,1997-02-16,1,13.97
39749,13063,1997-02-16,2,29.75
39750,13063,1997-06-26,1,19.99
39751,13063,1997-09-12,1,12.99
39752,13063,1997-11-11,3,34.47
39753,13063,1997-11-17,6,101.94
39754,13063,1998-01-04,2,26.48
39755,13063,1998-02-20,1,29.49
39756,13063,1998-04-12,1,29.49
39757,13063,1998-04-25,1,13.99
39758,13064,1997-02-16,1,15.36
39759,13065,1997-02-16,1,13.97
39760,13065,1997-04-24,1,13.97
39761,13066,1997-02-16,2,26.74
39762,13066,1998-05-03,2,21.98
39763,13067,1997-02-16,2,27.94
39764,13067,1997-02-17,1,11.77
39765,13067,1997-02-23,1,29.99
39766,13067,1997-02-26,2,29.98
39767,13068,1997-02-16,1,11.99
39768,13068,1997-02-16,1,9.77
39769,13069,1997-02-16,2,26.14
39770,13070,1997-02-16,2,214.95
39771,13071,1997-02-16,1,15.36
39772,13071,1997-06-24,1,14.96
39773,13072,1997-02-16,1,29.99
39774,13073,1997-02-16,1,13.97
39775,13074,1997-02-16,1,27.77
39776,13074,1997-02-17,2,25.74
39777,13074,1997-02-24,2,27.73
39778,13074,1997-03-06,3,42.69
39779,13074,1997-03-25,5,72.61
39780,13074,1997-04-03,4,54.88
39781,13074,1997-04-08,4,71.24
39782,13075,1997-02-16,1,13.97
39783,13076,1997-02-16,2,28.13
39784,13076,1997-03-26,1,12.77
39785,13076,1997-08-17,1,11.77
39786,13076,1997-09-01,1,15.19
39787,13076,1997-12-30,1,11.99
39788,13076,1997-12-30,1,14.49
39789,13076,1998-01-30,1,11.99
39790,13076,1998-04-05,1,93.99
39791,13076,1998-06-03,3,51.47
39792,13077,1997-02-16,1,17.9
39793,13078,1997-02-16,3,39.91
39794,13078,1997-04-24,6,84.8
39795,13078,1997-06-21,6,123.64
39796,13078,1997-07-04,2,34.14
39797,13078,1998-02-16,5,75.14
39798,13078,1998-06-08,5,75.45
39799,13079,1997-02-16,1,15.76
39800,13079,1997-12-08,1,16.49
39801,13080,1997-02-16,1,22.99
39802,13081,1997-02-16,2,18.76
39803,13081,1997-03-06,1,16.36
39804,13082,1997-02-16,1,11.77
39805,13083,1997-02-16,1,10.77
39806,13084,1997-02-16,1,9.77
39807,13085,1997-02-16,3,32.92
39808,13085,1997-04-15,10,84.96
39809,13085,1997-05-14,7,77.01
39810,13085,1997-05-27,7,72.2
39811,13086,1997-02-16,1,11.77
39812,13087,1997-02-16,2,27.94
39813,13088,1997-02-16,3,37.25
39814,13088,1997-05-03,3,42.9
39815,13089,1997-02-16,8,214.51
39816,13090,1997-02-16,2,26.73
39817,13090,1998-05-22,3,53.97
39818,13091,1997-02-16,1,17.3
39819,13092,1997-02-16,1,15.36
39820,13092,1997-08-16,1,15.36
39821,13093,1997-02-16,4,104.72
39822,13093,1997-03-08,3,51.73
39823,13093,1997-10-05,4,66.96
39824,13093,1998-01-08,6,79.44
39825,13093,1998-02-28,4,48.94
39826,13093,1998-03-16,3,93.97
39827,13093,1998-03-25,5,59.45
39828,13093,1998-06-10,6,91.92
39829,13094,1997-02-23,4,63.47
39830,13094,1997-06-22,4,63.08
39831,13094,1997-09-11,8,109.92
39832,13094,1997-11-26,1,20.49
39833,13094,1998-02-19,3,30.47
39834,13094,1998-05-05,5,120.93
39835,13095,1997-02-16,1,9.97
39836,13096,1997-02-16,1,14.96
39837,13097,1997-02-18,2,30.32
39838,13098,1997-02-16,1,11.77
39839,13099,1997-02-16,2,62.94
39840,13099,1997-07-16,3,40.31
39841,13099,1997-10-23,1,33.99
39842,13099,1997-11-18,2,21.98
39843,13099,1997-12-14,2,24.98
39844,13099,1998-02-22,4,48.46
39845,13099,1998-03-21,2,22.98
39846,13099,1998-03-25,3,35.97
39847,13100,1997-03-11,2,29.92
39848,13101,1997-02-16,1,11.77
39849,13101,1998-04-30,1,15.49
39850,13102,1997-02-16,1,14.96
39851,13103,1997-02-16,1,14.79
39852,13103,1997-07-05,1,13.77
39853,13104,1997-02-16,1,6.79
39854,13105,1997-02-16,2,25.54
39855,13105,1997-05-16,2,23.54
39856,13105,1997-07-14,2,26.73
39857,13105,1997-09-13,2,40.98
39858,13106,1997-03-09,1,51.97
39859,13106,1997-03-12,2,41.53
39860,13106,1997-06-22,1,13.97
39861,13106,1997-07-05,1,13.97
39862,13106,1997-07-22,2,23.54
39863,13106,1997-11-08,3,33.97
39864,13106,1998-05-03,1,14.99
39865,13107,1997-02-16,2,25.74
39866,13108,1997-02-24,2,34.6
39867,13108,1997-03-12,1,17.3
39868,13109,1997-02-16,1,11.77
39869,13109,1997-04-19,1,19.97
39870,13110,1997-02-16,2,24.94
39871,13111,1997-02-16,3,41.71
39872,13111,1997-03-16,2,29.93
39873,13112,1997-02-16,1,9.98
39874,13112,1997-08-29,1,9.98
39875,13113,1997-02-17,1,11.77
39876,13113,1997-12-01,9,105.41
39877,13114,1997-02-16,1,15.96
39878,13114,1997-09-10,4,55.46
39879,13114,1998-03-16,1,15.99
39880,13114,1998-05-17,3,39.86
39881,13115,1997-02-16,1,15.36
39882,13116,1997-02-16,1,12.49
39883,13116,1997-02-24,1,6.79
39884,13116,1998-01-02,1,12.99
39885,13116,1998-01-18,1,15.99
39886,13116,1998-02-06,1,11.88
39887,13116,1998-04-25,2,20.96
39888,13117,1997-02-17,2,24.98
39889,13117,1997-04-13,1,14.79
39890,13117,1997-04-15,1,7.01
39891,13117,1997-06-15,2,19.04
39892,13117,1997-07-08,1,14.99
39893,13117,1997-07-29,1,12.25
39894,13117,1997-08-28,1,19.99
39895,13117,1997-09-03,1,16.65
39896,13117,1997-09-19,1,12.49
39897,13117,1998-02-10,2,24.98
39898,13117,1998-05-29,2,20.98
39899,13117,1998-06-14,2,26.48
39900,13118,1997-02-16,1,13.97
39901,13118,1998-01-25,2,25.86
39902,13119,1997-02-17,3,38.5
39903,13119,1997-02-17,2,37.52
39904,13119,1997-04-14,2,41.13
39905,13119,1997-06-25,3,36.51
39906,13119,1997-11-06,3,36.47
39907,13120,1997-02-16,1,20.3
39908,13121,1997-02-16,1,28.99
39909,13121,1997-02-17,1,12.77
39910,13121,1997-02-18,3,32.92
39911,13121,1997-02-19,2,27.14
39912,13121,1997-02-23,1,14.79
39913,13121,1997-02-24,2,25.74
39914,13121,1997-02-27,1,11.99
39915,13121,1997-03-03,1,13.97
39916,13121,1997-03-23,3,40.53
39917,13121,1997-03-31,1,12.77
39918,13121,1997-04-09,3,42.51
39919,13121,1997-04-21,3,23.35
39920,13121,1997-05-05,1,14.96
39921,13121,1997-05-28,1,13.97
39922,13121,1997-05-30,1,13.97
39923,13121,1997-06-18,1,13.97
39924,13121,1997-06-23,1,14.79
39925,13121,1997-06-25,1,14.79
39926,13121,1997-06-30,1,14.96
39927,13121,1997-07-07,2,35.38
39928,13121,1997-07-11,1,13.97
39929,13121,1997-07-29,2,30.15
39930,13121,1997-07-30,1,5.78
39931,13121,1997-08-04,1,13.97
39932,13121,1997-08-04,1,14.96
39933,13121,1997-08-07,1,13.9
39934,13121,1997-08-12,1,24.7
39935,13121,1997-08-23,1,14.96
39936,13121,1997-08-23,2,25.74
39937,13122,1997-02-16,2,46.36
39938,13122,1997-02-22,2,26.66
39939,13122,1997-04-06,3,52.9
39940,13122,1997-05-05,1,25.77
39941,13122,1997-06-15,10,158.44
39942,13122,1997-07-20,1,59.99
39943,13122,1997-08-10,2,119.98
39944,13123,1997-02-16,1,15.36
39945,13124,1997-02-17,6,56.09
39946,13124,1997-03-04,2,13.58
39947,13125,1997-02-16,1,14.9
39948,13126,1997-02-16,1,11.77
39949,13126,1997-05-07,1,11.77
39950,13126,1997-08-30,1,42.32
39951,13126,1997-12-21,2,35.48
39952,13127,1997-02-17,1,13.97
39953,13127,1997-08-13,1,12.25
39954,13127,1998-06-02,1,12.58
39955,13128,1997-02-16,1,11.77
39956,13128,1997-05-03,1,11.97
39957,13128,1997-07-16,1,13.97
39958,13128,1997-12-28,2,27.98
39959,13128,1998-01-26,1,13.99
39960,13128,1998-04-09,1,14.49
39961,13129,1997-02-16,1,8.77
39962,13129,1997-03-23,1,25.77
39963,13129,1998-04-17,1,15.49
39964,13130,1997-02-17,2,37.94
39965,13131,1997-02-17,4,55.47
39966,13132,1997-02-17,2,28.93
39967,13133,1997-02-17,2,22.54
39968,13133,1997-03-31,3,39.71
39969,13134,1997-02-16,4,67.46
39970,13134,1997-03-11,2,24.98
39971,13134,1997-06-24,1,14.96
39972,13135,1997-02-17,2,27.73
39973,13136,1997-02-16,1,34.99
39974,13136,1997-08-17,1,16.36
39975,13137,1997-02-16,1,9.77
39976,13138,1997-02-17,4,58.66
39977,13139,1997-02-17,1,16.99
39978,13140,1997-02-17,1,10.77
39979,13141,1997-02-17,2,33.4
39980,13142,1997-02-17,2,23.94
39981,13142,1997-03-09,1,8.78
39982,13143,1997-02-17,1,15.96
39983,13144,1997-02-17,1,17.9
39984,13145,1997-02-17,1,11.77
39985,13145,1997-03-03,2,18.56
39986,13145,1997-05-09,3,32.53
39987,13145,1997-05-14,1,16.36
39988,13145,1998-01-11,2,27.48
39989,13146,1997-02-17,1,14.37
39990,13147,1997-02-17,1,15.36
39991,13147,1997-06-10,2,23.54
39992,13147,1997-08-18,3,60.09
39993,13147,1998-04-08,4,66.74
39994,13148,1997-02-17,2,29.93
39995,13148,1997-11-03,1,12.99
39996,13149,1997-02-20,3,33.55
39997,13149,1997-07-06,1,12.25
39998,13149,1997-07-13,1,14.37
39999,13149,1997-09-13,1,12.99
40000,13149,1997-10-09,1,12.99
40001,13149,1997-12-03,1,11.49
40002,13150,1997-02-17,1,13.97
40003,13150,1997-02-22,1,14.96
40004,13151,1997-02-19,1,14.96
40005,13152,1997-02-17,7,75.39
40006,13153,1997-02-17,1,14.79
40007,13153,1997-06-30,1,4.79
40008,13153,1997-07-07,1,4.79
40009,13153,1997-09-07,1,15.36
40010,13154,1997-02-17,1,18.76
40011,13155,1997-02-17,1,15.76
40012,13156,1997-02-17,1,10.9
40013,13156,1997-12-28,1,9.49
40014,13156,1998-03-02,2,24.48
40015,13157,1997-02-17,1,155.37
40016,13158,1997-02-17,2,40.09
40017,13159,1997-02-17,1,24.7
40018,13159,1997-03-04,1,14.37
40019,13159,1997-04-01,1,14.37
40020,13160,1997-02-17,1,16.99
40021,13160,1997-02-19,1,41.37
40022,13161,1997-02-17,1,19.99
40023,13161,1997-03-31,3,55.34
40024,13161,1998-03-07,3,37.97
40025,13162,1997-02-17,1,22.97
40026,13162,1997-08-01,2,19.74
40027,13162,1998-04-03,1,10.49
40028,13163,1997-02-18,1,4.79
40029,13163,1997-06-22,1,9.97
40030,13163,1997-06-24,1,13.97
40031,13163,1997-08-02,2,36.32
40032,13163,1998-03-18,2,27.98
40033,13164,1997-02-17,1,12.49
40034,13164,1997-03-05,1,12.98
40035,13164,1997-06-22,3,69.87
40036,13164,1997-07-31,3,53.05
40037,13164,1997-12-20,1,12.49
40038,13164,1998-04-17,1,17.99
40039,13165,1997-02-17,1,28.99
40040,13166,1997-02-18,3,46.75
40041,13167,1997-02-17,7,97.39
40042,13167,1997-08-30,2,18.54
40043,13167,1997-09-26,2,33.98
40044,13167,1997-10-09,9,105.91
40045,13167,1997-10-16,9,121.41
40046,13167,1997-10-19,6,105.44
40047,13167,1997-10-19,1,12.99
40048,13167,1997-10-26,2,25.48
40049,13167,1997-10-31,2,38.98
40050,13167,1997-11-09,21,255.29
40051,13167,1997-11-12,9,91.41
40052,13167,1997-11-15,1,14.49
40053,13167,1997-11-23,10,131.9
40054,13167,1997-11-25,14,167.86
40055,13167,1997-11-25,6,101.44
40056,13167,1997-11-26,3,34.47
40057,13167,1997-11-26,5,63.95
40058,13167,1997-11-26,1,11.49
40059,13167,1997-11-29,3,48.97
40060,13167,1997-12-02,5,64.95
40061,13167,1997-12-03,8,84.92
40062,13167,1997-12-03,1,16.99
40063,13167,1997-12-10,3,39.97
40064,13167,1997-12-13,12,167.88
40065,13167,1997-12-16,8,91.92
40066,13167,1997-12-17,10,186.9
40067,13167,1997-12-17,10,124.9
40068,13167,1997-12-24,5,69.95
40069,13167,1998-01-04,17,227.33
40070,13167,1998-01-07,2,25.48
40071,13167,1998-01-07,1,12.99
40072,13167,1998-01-24,8,91.92
40073,13167,1998-02-03,11,173.9
40074,13167,1998-02-03,7,80.93
40075,13167,1998-02-13,5,53.45
40076,13167,1998-02-13,5,58.64
40077,13167,1998-02-13,5,77.45
40078,13167,1998-02-23,8,93.92
40079,13167,1998-02-24,1,14.49
40080,13167,1998-03-14,3,59.97
40081,13167,1998-03-14,6,71.44
40082,13167,1998-03-14,3,48.47
40083,13167,1998-03-14,2,42.98
40084,13167,1998-03-14,1,8.39
40085,13167,1998-03-25,3,34.47
40086,13167,1998-03-25,3,43.47
40087,13167,1998-03-29,1,14.49
40088,13167,1998-04-05,8,114.42
40089,13167,1998-04-23,4,72.96
40090,13167,1998-05-23,13,147.37
40091,13168,1997-02-17,1,22.77
40092,13168,1997-03-20,1,11.77
40093,13168,1997-03-20,1,14.79
40094,13168,1997-05-05,3,47.13
40095,13168,1997-05-11,1,14.37
40096,13168,1997-10-26,1,13.99
40097,13168,1997-11-25,1,11.49
40098,13168,1998-03-14,1,13.99
40099,13169,1997-02-17,1,13.7
40100,13169,1997-02-28,1,12.49
40101,13170,1997-02-17,1,13.97
40102,13170,1997-02-17,1,11.77
40103,13170,1997-02-19,1,11.77
40104,13170,1997-02-26,1,9.97
40105,13170,1997-06-02,1,14.96
40106,13171,1997-02-22,7,107.12
40107,13171,1997-04-21,8,116.11
40108,13171,1997-11-07,8,106.92
40109,13171,1998-01-10,1,21.49
40110,13171,1998-02-04,9,120.64
40111,13172,1997-02-17,4,49.21
40112,13172,1997-04-15,1,6.79
40113,13172,1997-04-17,3,42.7
40114,13172,1997-04-25,1,13.97
40115,13172,1997-05-07,2,27.54
40116,13172,1997-05-08,4,57.54
40117,13172,1997-05-16,2,27.74
40118,13172,1997-06-15,4,50.47
40119,13172,1997-11-11,5,57.45
40120,13172,1997-12-04,5,67.95
40121,13172,1997-12-19,5,69.95
40122,13172,1998-01-06,11,148.39
40123,13172,1998-01-20,4,49.46
40124,13172,1998-03-19,3,38.88
40125,13172,1998-04-28,3,43.86
40126,13172,1998-05-21,2,20.96
40127,13172,1998-06-20,2,30.98
40128,13173,1997-02-17,3,28.72
40129,13173,1997-09-13,1,17.49
40130,13173,1998-03-18,2,33.98
40131,13173,1998-04-29,2,23.76
40132,13174,1997-02-17,4,41.5
40133,13174,1997-10-15,4,38.96
40134,13175,1997-02-17,1,11.77
40135,13175,1997-12-05,2,16.98
40136,13176,1997-02-17,5,101.84
40137,13176,1997-03-23,2,52.29
40138,13177,1997-02-26,1,11.77
40139,13177,1997-03-17,1,14.79
40140,13177,1998-01-24,1,11.49
40141,13178,1997-02-17,1,13.97
40142,13178,1997-04-30,1,14.96
40143,13178,1997-04-30,2,39.13
40144,13178,1997-08-06,1,13.97
40145,13178,1997-08-27,2,29.73
40146,13178,1998-02-01,1,2.99
40147,13178,1998-02-15,2,32.07
40148,13179,1997-02-17,5,75.41
40149,13180,1997-02-17,1,19.99
40150,13181,1997-02-17,2,21.45
40151,13181,1997-03-06,1,11.77
40152,13181,1997-04-08,1,13.97
40153,13181,1998-01-19,2,23.98
40154,13182,1997-02-17,2,29.98
40155,13182,1997-05-04,3,43.7
40156,13182,1997-06-28,2,28.34
40157,13182,1997-10-27,4,54.96
40158,13182,1998-02-14,2,31.48
40159,13183,1997-02-17,1,15.36
40160,13183,1998-03-25,10,81.81
40161,13183,1998-06-27,13,133.2
40162,13184,1997-02-17,2,33.98
40163,13185,1997-02-26,1,15.36
40164,13186,1997-02-17,2,23.14
40165,13186,1997-06-15,3,53.51
40166,13186,1997-11-29,4,52.96
40167,13187,1997-02-17,2,32.54
40168,13188,1997-02-17,2,26.56
40169,13189,1997-02-17,1,13.77
40170,13190,1997-02-17,4,56.46
40171,13190,1997-03-31,2,25.74
40172,13190,1997-09-21,1,44.99
40173,13190,1997-11-08,5,54.95
40174,13190,1998-01-17,2,34.48
40175,13190,1998-01-20,1,11.49
40176,13191,1997-02-17,1,12.77
40177,13191,1997-04-01,1,12.77
40178,13192,1997-02-17,1,25.99
40179,13193,1997-02-17,1,15.96
40180,13194,1997-02-17,2,27.76
40181,13194,1997-08-18,6,122.36
40182,13194,1997-08-22,3,35.51
40183,13194,1997-10-08,2,24.48
40184,13194,1997-10-19,1,12.99
40185,13194,1997-10-29,2,31.98
40186,13194,1997-11-16,1,16.49
40187,13195,1997-02-17,1,55.77
40188,13196,1997-02-17,1,6.77
40189,13196,1997-02-18,1,17.36
40190,13196,1997-03-12,2,28.13
40191,13196,1997-04-22,6,77.0
40192,13196,1997-06-24,3,44.29
40193,13196,1997-10-26,3,20.97
40194,13196,1997-11-06,3,38.97
40195,13196,1997-11-06,3,52.47
40196,13197,1997-02-17,1,13.97
40197,13198,1997-02-17,4,56.05
40198,13199,1997-02-17,2,28.74
40199,13200,1997-02-17,4,56.06
40200,13201,1997-02-17,1,13.97
40201,13202,1997-02-17,1,13.97
40202,13203,1997-02-17,5,74.83
40203,13204,1997-02-17,3,39.11
40204,13205,1997-02-28,1,14.37
40205,13206,1997-02-20,2,30.72
40206,13206,1997-05-02,5,43.15
40207,13206,1997-05-02,1,15.96
40208,13206,1998-06-10,6,56.94
40209,13207,1997-02-17,4,48.27
40210,13207,1997-04-05,3,43.73
40211,13207,1997-06-03,3,44.37
40212,13207,1997-06-30,5,68.69
40213,13207,1997-09-22,3,45.47
40214,13208,1997-02-17,2,31.67
40215,13209,1997-02-17,1,9.98
40216,13210,1997-02-17,2,25.34
40217,13210,1997-11-30,2,24.48
40218,13210,1997-12-20,1,15.49
40219,13211,1997-02-17,2,21.54
40220,13211,1997-09-28,3,30.47
40221,13212,1997-02-17,7,78.59
40222,13212,1997-02-18,6,69.22
40223,13212,1997-02-24,8,100.55
40224,13212,1997-04-10,5,61.73
40225,13212,1997-04-15,4,70.4
40226,13212,1997-08-26,8,111.55
40227,13212,1997-09-18,10,121.9
40228,13213,1997-02-17,2,31.96
40229,13213,1997-03-09,1,11.77
40230,13213,1997-07-05,2,19.96
40231,13213,1997-10-07,2,28.98
40232,13213,1997-12-13,1,14.49
40233,13213,1998-04-03,2,26.37
40234,13214,1997-02-17,1,16.36
40235,13214,1997-06-25,1,14.96
40236,13214,1997-06-26,1,11.97
40237,13215,1997-02-17,1,12.97
40238,13216,1997-02-17,1,13.77
40239,13217,1997-02-17,1,11.99
40240,13218,1997-02-17,1,12.77
40241,13219,1997-03-20,9,137.04
40242,13220,1997-02-17,4,89.74
40243,13221,1997-02-18,1,12.49
40244,13222,1997-02-17,1,11.77
40245,13222,1997-02-18,1,11.77
40246,13222,1997-12-13,3,28.47
40247,13223,1997-02-17,1,11.77
40248,13223,1997-07-26,1,11.77
40249,13223,1997-12-15,3,69.47
40250,13224,1997-02-17,1,16.7
40251,13224,1997-02-19,4,61.67
40252,13224,1997-03-06,3,46.17
40253,13225,1997-02-17,1,6.77
40254,13226,1997-02-17,2,27.73
40255,13227,1997-02-17,2,26.13
40256,13227,1997-02-22,1,14.96
40257,13227,1997-03-08,1,15.96
40258,13227,1997-03-14,2,29.92
40259,13227,1997-03-28,1,15.36
40260,13227,1997-04-06,2,30.32
40261,13227,1997-04-23,8,114.85
40262,13227,1997-06-27,1,14.99
40263,13227,1997-08-20,2,30.13
40264,13227,1997-10-08,3,30.47
40265,13227,1997-10-27,2,26.98
40266,13227,1998-03-25,1,11.49
40267,13228,1997-02-17,2,24.73
40268,13229,1997-02-17,1,13.97
40269,13230,1997-02-17,1,11.99
40270,13230,1997-03-27,2,21.54
40271,13231,1997-02-17,1,15.99
40272,13231,1997-03-13,1,15.36
40273,13231,1997-03-19,1,14.79
40274,13232,1997-02-17,1,16.36
40275,13232,1997-03-06,1,11.77
40276,13233,1997-03-09,2,25.28
40277,13233,1997-06-24,2,11.58
40278,13233,1997-08-08,3,32.52
40279,13234,1997-02-17,1,18.99
40280,13234,1997-04-09,1,18.99
40281,13235,1997-02-17,1,10.99
40282,13235,1997-02-19,1,7.78
40283,13235,1998-04-28,1,10.49
40284,13236,1997-02-17,2,24.98
40285,13236,1997-03-13,3,22.34
40286,13237,1997-02-17,1,11.77
40287,13237,1997-10-22,3,37.47
40288,13237,1997-11-13,2,20.48
40289,13238,1997-02-17,1,11.7
40290,13239,1997-02-17,4,51.5
40291,13240,1997-02-17,1,13.77
40292,13241,1997-02-17,2,24.74
40293,13241,1997-02-23,1,9.98
40294,13242,1997-02-17,2,28.47
40295,13242,1997-06-08,2,29.73
40296,13243,1997-02-17,1,13.97
40297,13243,1997-10-13,1,16.49
40298,13244,1997-02-17,3,44.29
40299,13245,1997-03-07,3,35.31
40300,13245,1997-09-28,2,38.48
40301,13245,1998-03-20,3,32.47
40302,13245,1998-04-10,4,47.96
40303,13245,1998-05-13,1,25.49
40304,13246,1997-02-17,2,40.76
40305,13247,1997-02-17,1,6.49
40306,13248,1997-02-17,1,14.37
40307,13248,1998-02-13,2,26.98
40308,13248,1998-03-17,4,50.74
40309,13248,1998-06-24,2,29.98
40310,13249,1997-02-17,1,15.96
40311,13249,1997-02-20,2,29.76
40312,13249,1997-03-19,4,15.96
40313,13250,1997-02-23,1,20.78
40314,13250,1997-08-12,2,24.49
40315,13251,1997-02-17,1,10.77
40316,13252,1997-02-17,2,22.74
40317,13252,1998-04-17,1,11.88
40318,13253,1997-02-17,1,14.99
40319,13253,1997-11-23,1,14.49
40320,13254,1997-02-17,1,13.77
40321,13254,1997-03-10,2,11.58
40322,13255,1997-02-17,1,12.49
40323,13256,1997-02-17,2,30.14
40324,13257,1997-02-17,1,14.79
40325,13258,1997-02-17,1,14.79
40326,13258,1997-04-15,1,13.97
40327,13258,1997-11-30,1,31.49
40328,13259,1997-02-17,1,15.96
40329,13259,1997-02-20,1,15.36
40330,13259,1997-02-20,1,14.79
40331,13260,1997-02-17,1,13.97
40332,13261,1997-02-17,1,12.49
40333,13261,1997-02-21,2,35.69
40334,13261,1997-04-09,2,28.93
40335,13261,1997-05-27,1,6.79
40336,13261,1997-10-10,1,8.99
40337,13261,1998-01-26,1,12.49
40338,13261,1998-02-12,1,12.49
40339,13261,1998-04-28,2,9.27
40340,13261,1998-05-31,2,24.98
40341,13262,1997-02-17,4,96.1
40342,13262,1997-08-25,4,62.3
40343,13263,1997-02-17,8,140.2
40344,13263,1997-07-31,18,240.63
40345,13264,1997-02-17,1,14.99
40346,13264,1997-03-17,1,14.99
40347,13264,1998-01-30,2,38.98
40348,13264,1998-02-10,1,11.49
40349,13265,1997-02-17,1,15.36
40350,13265,1997-03-02,1,11.77
40351,13265,1997-03-02,1,14.99
40352,13265,1997-03-03,1,19.99
40353,13265,1997-03-05,1,9.99
40354,13265,1997-04-04,1,19.99
40355,13265,1997-05-04,1,27.77
