CustomerID,Age,Education,Income,Occupation,Gender,Marital Status,Settlement Size
1149,31,High School,104406,Official,Male,Married,Mid City
1150,36,High School,145385,Management,Male,Single,Mid City
1151,32,High School,146519,Management,Male,Married,Mid City
1152,51,High School,126227,Official,Male,Single,Big City
1153,47,High School,112227,Management,Male,Single,Mid City
1154,34,High School,110145,Official,Male,Married,Big City
1155,46,University,149419,Official,Male,Married,Mid City
1156,42,High School,176646,Official,Male,Married,Mid City
1157,39,High School,91019,Management,Male,Single,Mid City
1158,50,High School,169579,Official,Male,Single,Big City
1159,42,High School,142305,Official,Male,Single,Big City
1160,36,High School,130602,Official,Male,Married,Mid City
1161,18,High School,98992,Official,Male,Married,Mid City
1162,35,High School,181926,Management,Male,Single,Big City
1163,38,High School,152864,Official,Male,Single,Big City
1164,39,High School,135837,Management,Male,Single,Big City
1165,24,High School,121757,Unemployed,Male,Married,Big City
1166,41,High School,182274,Official,Male,Single,Mid City
1167,36,High School,149040,Management,Male,Single,Big City
1168,37,High School,154196,Management,Male,Single,Big City
1169,45,University,135332,Official,Male,Married,Mid City
1170,41,High School,134200,Management,Male,Single,Big City
1171,36,High School,177171,Management,Male,Single,Big City
1172,38,High School,115964,Unemployed,Male,Single,Big City
1173,38,High School,136871,Unemployed,Male,Single,Mid City
1174,53,University,159559,Management,Male,Married,Big City
1175,35,High School,113878,Official,Male,Single,Big City
1176,48,High School,171203,Management,Male,Single,Big City
1177,36,High School,102180,Official,Male,Single,Big City
1178,22,High School,116844,Management,Male,Married,Mid City
1179,35,High School,139844,Management,Male,Single,Big City
1180,42,High School,156431,Unemployed,Male,Single,Mid City
1181,39,High School,116137,Unemployed,Male,Single,Mid City
1182,31,High School,143081,Official,Male,Single,Mid City
1183,33,High School,155870,Management,Male,Single,Big City
1184,31,High School,106924,Unemployed,Male,Married,Mid City
1185,42,High School,102133,Official,Male,Single,Mid City
1186,61,University,145227,Unemployed,Male,Single,Mid City
1187,38,High School,159500,Management,Male,Single,Big City
1188,33,High School,98498,Unemployed,Male,Single,Mid City
1189,48,High School,159714,Official,Male,Single,Big City
1190,31,High School,121852,Unemployed,Male,Single,Mid City
1191,52,High School,141271,Management,Male,Single,Big City
1192,27,High School,123213,Official,Male,Married,Big City
1193,40,High School,143723,Management,Male,Single,Mid City
1194,34,High School,112538,Unemployed,Male,Single,Mid City
1195,26,High School,97932,Management,Male,Married,Big City
1196,30,High School,154003,Unemployed,Male,Single,Mid City
1197,53,High School,177179,Official,Male,Single,Mid City
1198,45,High School,128052,Official,Male,Single,Big City
1199,32,High School,114617,Management,Male,Single,Mid City
1200,35,High School,182822,Management,Male,Single,Big City
1201,26,High School,177215,Official,Male,Married,Big City
1202,30,High School,110929,Official,Male,Single,Mid City
1203,37,High School,111821,Official,Male,Single,Mid City
1204,32,High School,97306,Management,Male,Single,Mid City
1205,40,High School,157231,Official,Male,Married,Mid City
1206,44,High School,126906,Unemployed,Male,Single,Big City
1207,43,High School,133243,Official,Male,Single,Big City
1208,51,High School,112250,Official,Male,Single,Mid City
1209,37,High School,104349,Unemployed,Male,Single,Mid City
1210,33,High School,151421,Official,Male,Single,Big City
1211,32,High School,178081,Management,Male,Married,Mid City
1212,35,High School,110181,Unemployed,Male,Single,Big City
1213,30,High School,113012,Official,Male,Married,Mid City
1214,35,High School,154585,Management,Male,Married,Big City
1215,40,High School,144704,Management,Male,Single,Mid City
1216,37,High School,141632,Management,Male,Single,Big City
1217,37,High School,105055,Official,Male,Single,Big City
1218,37,High School,124597,Official,Male,Single,Big City
1219,53,High School,160164,Management,Male,Single,Mid City
1220,34,High School,151754,Management,Male,Single,Mid City
1221,51,High School,155551,Official,Male,Single,Mid City
1222,26,High School,94986,Official,Male,Married,Big City
1223,34,High School,175800,Unemployed,Male,Single,Mid City
1224,51,High School,126246,Management,Male,Single,Mid City
1225,33,High School,116261,Official,Male,Single,Big City
1226,32,High School,117796,Unemployed,Male,Married,Big City
1227,39,High School,115363,Official,Male,Single,Mid City
1228,53,High School,169076,Official,Male,Single,Mid City
1229,34,High School,97474,Management,Male,Single,Big City
1230,37,High School,140341,Official,Male,Single,Big City
1231,28,High School,114503,Official,Male,Married,Mid City
1232,25,High School,102937,Official,Male,Married,Big City
1233,36,High School,151781,Management,Male,Single,Big City
1234,36,High School,123133,Official,Male,Married,Big City
1235,35,High School,118879,Official,Male,Single,Big City
1236,21,High School,158683,Official,Male,Married,Mid City
1237,29,High School,107514,Official,Male,Married,Big City
1238,60,University,193879,Official,Male,Single,Mid City
1239,45,High School,135043,Official,Male,Single,Mid City
1240,56,University,108559,Unemployed,Male,Married,Mid City
1241,30,High School,121038,Official,Male,Married,Big City
1242,52,High School,151947,Management,Male,Single,Big City
1243,26,High School,118820,Official,Male,Married,Mid City
1244,43,High School,121517,Official,Male,Single,Mid City
1245,34,High School,113572,Official,Male,Single,Mid City
1246,22,High School,131170,Official,Male,Married,Big City
1247,42,High School,92430,Unemployed,Male,Single,Mid City
1248,38,High School,124554,Unemployed,Male,Single,Mid City
1249,29,High School,115988,Official,Male,Married,Big City
1250,44,High School,107301,Official,Male,Single,Big City
1251,29,High School,103767,Management,Male,Married,Mid City
1252,44,High School,141493,Official,Male,Single,Big City
1253,38,High School,154339,Official,Male,Single,Big City
1254,26,High School,112369,Unemployed,Male,Married,Mid City
1255,53,High School,158193,Official,Male,Single,Mid City
1256,43,High School,143734,Official,Male,Single,Mid City
1257,33,High School,121890,Official,Male,Single,Mid City
1258,52,High School,127609,Unemployed,Male,Single,Mid City
1259,26,High School,94650,Unemployed,Male,Married,Big City
1260,38,High School,175504,Management,Male,Single,Mid City
1261,47,High School,165495,Official,Male,Single,Big City
1262,26,High School,120389,Official,Male,Married,Mid City
1263,36,High School,165340,Official,Male,Married,Mid City
1264,36,High School,119804,Official,Male,Single,Mid City
1265,57,University,154344,Management,Male,Single,Mid City
1266,31,High School,106266,Management,Male,Married,Big City
1267,45,High School,136129,Official,Male,Single,Mid City
1268,40,High School,151914,Management,Male,Single,Mid City
1269,21,High School,121473,Official,Male,Married,Mid City
1270,46,High School,127147,Official,Male,Single,Big City
1271,35,High School,125387,Official,Male,Single,Big City
1272,31,High School,139490,Unemployed,Male,Married,Big City
1273,51,High School,124990,Official,Male,Single,Big City
1274,21,High School,101471,Management,Male,Married,Mid City
1275,48,High School,155708,Official,Male,Single,Mid City
1276,48,High School,142345,Official,Male,Single,Big City
1277,68,University,148675,Unemployed,Male,Single,Mid City
1278,45,University,116484,Official,Male,Married,Big City
1279,35,High School,150237,Management,Male,Single,Big City
1280,22,High School,100273,Official,Male,Married,Big City
1281,44,High School,122292,Unemployed,Male,Single,Mid City
1282,52,High School,159216,Official,Male,Single,Mid City
1283,48,High School,130082,Official,Male,Single,Big City
1284,33,High School,139547,Official,Male,Single,Big City
1285,35,High School,122895,Official,Male,Married,Mid City
1286,64,University,154549,Official,Male,Married,Mid City
1287,58,High School,149315,Unemployed,Male,Single,Big City
1288,24,High School,118101,Unemployed,Male,Married,Big City
1289,40,High School,115831,Unemployed,Male,Single,Big City
1290,49,High School,118571,Management,Male,Single,Big City
1291,31,High School,138906,Official,Male,Single,Big City
1292,46,High School,98520,Official,Male,Single,Big City
1293,46,High School,106576,Official,Male,Single,Mid City
1294,49,High School,121592,Official,Male,Single,Mid City
1295,29,High School,135605,Unemployed,Male,Single,Mid City
1296,37,High School,114552,Official,Male,Single,Big City
1297,33,High School,151339,Management,Male,Single,Mid City
1298,71,University,170387,Official,Male,Single,Big City
1299,35,High School,118288,Official,Male,Single,Big City
1300,40,High School,109992,Official,Male,Single,Big City
1301,27,High School,90654,Unemployed,Female,Single,Small City
1302,61,University,113290,Unemployed,Female,Single,Small City
1303,29,High School,100093,Official,Female,Married,Mid City
1304,33,High School,109489,Official,Female,Single,Small City
1305,56,University,139427,Unemployed,Female,Single,Small City
1306,27,High School,123411,Official,Female,Married,Mid City
1307,22,High School,137925,Official,Female,Married,Small City
1308,19,High School,99119,Official,Female,Married,Small City
1309,28,High School,91084,Official,Female,Married,Mid City
1310,24,High School,110137,Official,Female,Married,Mid City
1311,27,High School,67041,Unemployed,Female,Married,Small City
1312,30,High School,127299,Official,Female,Married,Mid City
1313,26,High School,84555,Unemployed,Female,Single,Small City
1314,26,High School,123895,Official,Female,Married,Small City
1315,23,High School,94324,Official,Female,Married,Mid City
1316,28,High School,96062,Official,Female,Married,Small City
1317,67,Graduate,144843,Official,Female,Married,Small City
1318,27,High School,107485,Official,Female,Married,Mid City
1319,32,High School,98573,Official,Female,Married,Small City
1320,24,High School,107462,Unemployed,Female,Single,Small City
1321,28,High School,115809,Official,Female,Married,Mid City
1322,48,University,118749,Unemployed,Female,Single,Small City
1323,32,High School,139112,Official,Female,Married,Mid City
1324,25,High School,94075,Official,Female,Married,Small City
1325,57,University,62002,Unemployed,Female,Married,Small City
1326,28,High School,127262,Official,Female,Married,Small City
1327,24,High School,122846,Official,Female,Married,Mid City
1328,25,High School,61907,Unemployed,Female,Married,Small City
1329,31,High School,89287,Unemployed,Female,Single,Small City
1330,33,High School,103696,Official,Female,Single,Mid City
1331,50,University,147603,Official,Female,Married,Small City
1332,58,University,139229,Unemployed,Female,Married,Mid City
1333,27,High School,107932,Unemployed,Female,Married,Small City
1334,48,University,116235,Unemployed,Female,Married,Small City
1335,22,High School,85974,Unemployed,Female,Married,Small City
1336,40,High School,124001,Unemployed,Female,Married,Small City
1337,32,High School,121428,Official,Female,Married,Small City
1338,25,High School,93233,Unemployed,Female,Single,Small City
1339,27,High School,67965,Unemployed,Female,Married,Small City
1340,27,High School,88001,Unemployed,Female,Married,Small City
1341,23,High School,129112,Official,Female,Married,Small City
1342,32,High School,109324,Official,Female,Married,Mid City
1343,25,High School,112785,Official,Female,Married,Mid City
1344,46,University,136735,Unemployed,Female,Married,Small City
1345,21,High School,107779,Official,Female,Married,Mid City
1346,29,High School,103526,Official,Female,Married,Small City
1347,31,High School,93171,Unemployed,Female,Married,Small City
1348,26,High School,106559,Unemployed,Female,Single,Small City
1349,23,High School,112728,Official,Female,Married,Mid City
1350,38,High School,102855,Official,Female,Single,Mid City
1351,35,High School,85381,Unemployed,Female,Single,Small City
1352,27,High School,100762,Official,Female,Married,Mid City
1353,22,High School,131445,Official,Female,Married,Mid City
1354,52,University,123194,Official,Female,Married,Small City
1355,19,High School,99519,Official,Female,Married,Mid City
1356,23,High School,112853,Official,Female,Married,Small City
1357,42,High School,110509,Official,Female,Single,Small City
1358,27,High School,106446,Official,Female,Married,Mid City
1359,39,University,89665,Unemployed,Female,Married,Small City
1360,50,University,128233,Official,Female,Married,Mid City
1361,36,High School,133615,Official,Female,Married,Small City
1362,25,High School,115833,Official,Female,Married,Mid City
1363,27,High School,65560,Unemployed,Female,Married,Small City
1364,30,High School,118642,Official,Female,Married,Small City
1365,22,High School,63635,Unemployed,Female,Single,Small City
1366,27,High School,122649,Official,Female,Married,Mid City
1367,31,High School,143321,Management,Female,Single,Mid City
1368,29,High School,99556,Official,Female,Married,Small City
1369,34,High School,36760,Unemployed,Female,Single,Small City
1370,33,High School,71935,Unemployed,Female,Single,Small City
1371,26,High School,114977,Official,Female,Married,Small City
1372,36,High School,147691,Official,Female,Married,Mid City
1373,26,High School,54296,Unemployed,Female,Married,Small City
1374,39,High School,80014,Unemployed,Female,Married,Small City
1375,44,University,77887,Unemployed,Female,Married,Small City
1376,46,University,98517,Unemployed,Female,Married,Small City
1377,31,High School,103012,Unemployed,Female,Married,Small City
1378,26,High School,121377,Official,Female,Single,Small City
1379,22,High School,91359,Official,Female,Married,Mid City
1380,48,University,104833,Unemployed,Female,Single,Small City
1381,27,High School,101209,Official,Female,Married,Small City
1382,30,High School,58207,Unemployed,Female,Single,Small City
1383,27,High School,116708,Official,Female,Married,Mid City
1384,36,High School,107471,Official,Female,Married,Mid City
1385,31,High School,128495,Official,Female,Married,Small City
1386,21,High School,124468,Official,Female,Single,Small City
1387,26,High School,106922,Official,Female,Married,Mid City
1388,24,High School,104291,Official,Female,Single,Small City
1389,29,High School,98204,Official,Female,Married,Small City
1390,32,High School,127071,Official,Female,Married,Small City
1391,45,University,85115,Unemployed,Female,Married,Small City
1392,58,University,104013,Unemployed,Female,Married,Small City
1393,25,High School,89863,Official,Female,Married,Small City
1394,67,Graduate,135300,Official,Female,Married,Small City
1395,53,University,107861,Unemployed,Female,Married,Small City
1396,24,High School,123994,Official,Female,Married,Small City
1397,20,High School,91270,Unemployed,Female,Single,Small City
1398,71,Graduate,133245,Unemployed,Female,Married,Small City
1399,31,High School,118594,Official,Female,Married,Mid City
1400,27,High School,40606,Unemployed,Female,Married,Small City
1401,36,High School,129304,Unemployed,Female,Married,Small City
1402,25,High School,113118,Official,Female,Married,Small City
1403,41,High School,133131,Official,Female,Single,Small City
1404,30,High School,106876,Official,Female,Married,Mid City
1405,32,High School,130870,Official,Female,Married,Mid City
1406,29,High School,125621,Unemployed,Female,Married,Small City
1407,27,High School,78923,Unemployed,Female,Single,Small City
1408,32,High School,123983,Official,Female,Married,Small City
1409,25,High School,75184,Unemployed,Female,Married,Small City
1410,24,High School,109693,Official,Female,Single,Small City
1411,63,University,86273,Unemployed,Female,Married,Small City
1412,42,University,113190,Unemployed,Female,Single,Small City
1413,22,High School,109274,Unemployed,Female,Married,Small City
1414,46,University,143489,Official,Female,Married,Mid City
1415,24,High School,99570,Official,Female,Married,Mid City
1416,30,High School,139468,Official,Female,Single,Mid City
1417,44,University,108627,Unemployed,Female,Married,Small City
1418,25,High School,106355,Official,Female,Single,Small City
1419,27,High School,96952,Official,Female,Married,Small City
1420,27,High School,141502,Official,Female,Married,Mid City
1421,34,High School,110420,Official,Female,Married,Mid City
1422,18,High School,97741,Official,Female,Married,Mid City
1423,25,High School,99583,Official,Female,Married,Mid City
1424,21,High School,63698,Unemployed,Female,Married,Small City
1425,26,High School,116688,Official,Female,Married,Mid City
1426,27,High School,131542,Management,Female,Married,Mid City
1427,25,High School,136055,Official,Female,Single,Mid City
1428,30,High School,100195,Official,Female,Married,Mid City
1429,66,Graduate,131001,Official,Female,Single,Small City
1430,25,High School,104062,Official,Female,Married,Mid City
1431,43,University,137689,Official,Female,Married,Small City
1432,35,High School,137705,Official,Female,Married,Mid City
1433,70,Graduate,69915,Unemployed,Female,Single,Small City
1434,35,High School,68731,Unemployed,Female,Single,Small City
1435,26,High School,105726,Official,Female,Married,Small City
1436,29,High School,78078,Unemployed,Female,Single,Small City
1437,22,High School,110835,Unemployed,Female,Married,Small City
1438,26,High School,115531,Official,Female,Single,Mid City
1439,36,High School,92723,Unemployed,Female,Married,Small City
1440,35,High School,107509,Official,Female,Married,Mid City
1441,28,High School,116763,Official,Female,Married,Mid City
1442,24,High School,100733,Official,Female,Married,Small City
1443,34,High School,92652,Unemployed,Female,Married,Small City
1444,25,High School,106987,Official,Female,Married,Small City
1445,54,University,51882,Unemployed,Female,Married,Small City
1446,46,University,104751,Unemployed,Female,Single,Small City
1447,42,High School,50947,Unemployed,Female,Married,Small City
1448,45,University,126986,Unemployed,Female,Single,Small City
1449,48,University,110223,Unemployed,Female,Single,Small City
1450,21,High School,100591,Unemployed,Female,Single,Small City
1451,31,High School,123257,Official,Female,Married,Small City
1452,35,High School,137736,Official,Female,Single,Mid City
1453,36,High School,110221,Official,Female,Married,Mid City
1454,32,High School,99703,Unemployed,Female,Married,Small City
1455,26,High School,106667,Unemployed,Female,Married,Small City
1456,34,High School,143319,Official,Female,Married,Small City
1457,65,University,135557,Official,Female,Married,Mid City
1458,50,University,93390,Unemployed,Female,Married,Small City
1459,39,High School,97577,Official,Female,Married,Small City
1460,52,University,124196,Unemployed,Female,Single,Small City
1461,36,High School,81136,Unemployed,Female,Married,Small City
1462,29,High School,119439,Official,Female,Married,Small City
1463,36,High School,145231,Official,Female,Married,Mid City
1464,36,High School,85623,Unemployed,Female,Married,Small City
1465,27,High School,145373,Official,Female,Married,Mid City
1466,36,High School,135896,Management,Female,Married,Mid City
1467,26,High School,106470,Official,Female,Married,Mid City
1468,57,University,113334,Official,Female,Single,Mid City
1469,27,High School,100560,Unemployed,Female,Single,Small City
1470,58,University,108442,Unemployed,Female,Married,Small City
1471,27,High School,64472,Unemployed,Female,Married,Small City
1472,49,University,120207,Official,Female,Married,Small City
1473,43,University,101680,Official,Female,Married,Small City
1474,45,University,92342,Unemployed,Female,Single,Small City
1475,27,High School,98611,Unemployed,Female,Married,Small City
1476,34,High School,97613,Official,Female,Married,Mid City
1477,21,High School,82298,Unemployed,Female,Married,Small City
1478,54,University,125302,Official,Female,Married,Mid City
1479,43,University,108725,Unemployed,Female,Married,Small City
1480,25,High School,85569,Unemployed,Female,Single,Small City
1481,57,University,110372,Unemployed,Female,Single,Small City
1482,26,High School,100511,Official,Female,Married,Mid City
1483,30,High School,110455,Official,Female,Single,Small City
1484,58,University,141993,Unemployed,Female,Single,Small City
1485,25,High School,121789,Official,Female,Married,Mid City
1486,23,High School,138967,Official,Female,Married,Small City
1487,22,High School,105230,Official,Female,Single,Small City
1488,21,High School,90656,Official,Female,Married,Mid City
1489,20,High School,115445,Official,Female,Married,Mid City
1490,22,High School,59955,Unemployed,Female,Married,Small City
1491,27,High School,126268,Official,Female,Single,Mid City
1492,24,High School,80830,Unemployed,Female,Single,Small City
1493,23,High School,123625,Official,Female,Married,Small City
1494,26,High School,102543,Official,Female,Married,Mid City
1495,28,High School,101948,Official,Female,Single,Small City
1496,64,Graduate,142280,Official,Female,Married,Small City
1497,26,High School,105434,Official,Female,Married,Mid City
1498,31,High School,106115,Official,Female,Married,Small City
1499,28,High School,111057,Unemployed,Female,Single,Small City
1500,25,High School,117758,Official,Female,Married,Mid City
1501,49,University,118396,Unemployed,Female,Single,Small City
1502,33,High School,136260,Official,Female,Married,Mid City
1503,27,High School,97192,Official,Female,Single,Small City
1504,59,University,62101,Unemployed,Female,Married,Small City
1505,28,High School,123497,Official,Female,Married,Small City
1506,24,High School,120326,Official,Female,Married,Mid City
1507,26,High School,66645,Unemployed,Female,Married,Small City
1508,33,High School,83429,Unemployed,Female,Single,Small City
1509,37,High School,107539,Official,Female,Single,Mid City
1510,46,University,153880,Official,Female,Married,Small City
1511,62,University,140178,Unemployed,Female,Married,Mid City
1512,26,High School,100402,Unemployed,Female,Single,Small City
1513,49,University,122158,Unemployed,Female,Married,Small City
1514,25,High School,89331,Unemployed,Female,Married,Small City
1515,37,High School,125359,Unemployed,Female,Married,Small City
1516,31,High School,124110,Official,Female,Single,Small City
1517,25,High School,93526,Unemployed,Female,Single,Small City
1518,21,High School,70170,Unemployed,Female,Married,Small City
1519,27,High School,82357,Unemployed,Female,Married,Small City
1520,29,High School,126745,Official,Female,Married,Small City
1521,30,High School,103326,Official,Female,Married,Mid City
1522,26,High School,116048,Official,Female,Married,Mid City
1523,40,University,137115,Unemployed,Female,Married,Small City
1524,23,High School,105365,Official,Female,Married,Mid City
1525,31,High School,95911,Official,Female,Married,Small City
1526,29,High School,88669,Unemployed,Female,Married,Small City
1527,22,High School,103776,Unemployed,Female,Single,Small City
1528,26,High School,108864,Official,Female,Married,Mid City
1529,39,High School,106037,Official,Female,Single,Mid City
1530,35,High School,84851,Unemployed,Female,Single,Small City
1531,26,High School,95748,Official,Female,Married,Mid City
1532,28,High School,133616,Official,Female,Married,Mid City
1533,56,University,132752,Official,Female,Married,Small City
1534,22,High School,95712,Official,Female,Married,Mid City
1535,26,High School,109063,Official,Female,Married,Small City
1536,41,High School,113521,Official,Female,Single,Small City
1537,29,High School,109380,Official,Female,Married,Mid City
1538,42,University,82558,Unemployed,Female,Married,Small City
1539,50,University,124777,Official,Female,Married,Mid City
1540,33,High School,133542,Official,Female,Married,Small City
1541,28,High School,116492,Official,Female,Married,Mid City
1542,27,High School,68834,Unemployed,Female,Married,Small City
1543,27,High School,124023,Official,Female,Married,Small City
1544,28,High School,63882,Unemployed,Female,Single,Small City
1545,24,High School,122492,Official,Female,Married,Mid City
1546,28,High School,141453,Management,Female,Single,Mid City
1547,32,High School,99327,Official,Female,Married,Small City
1548,32,High School,45590,Unemployed,Female,Single,Small City
1549,30,High School,71167,Unemployed,Female,Single,Small City
1550,29,High School,111992,Official,Female,Married,Small City
1551,37,High School,145140,Official,Female,Married,Mid City
1552,24,High School,49672,Unemployed,Female,Married,Small City
1553,36,High School,75536,Unemployed,Female,Married,Small City
1554,40,University,86720,Unemployed,Female,Married,Small City
1555,51,University,97729,Unemployed,Female,Married,Small City
1556,33,High School,106808,Unemployed,Female,Married,Small City
1557,31,High School,117971,Official,Female,Single,Small City
1558,29,High School,97731,Official,Female,Married,Mid City
1559,48,University,109196,Unemployed,Female,Single,Small City
1560,25,High School,94905,Official,Female,Married,Small City
1561,28,High School,57480,Unemployed,Female,Single,Small City
1562,23,High School,109175,Official,Female,Married,Mid City
1563,32,High School,111174,Official,Female,Married,Mid City
1564,34,High School,127255,Official,Female,Married,Small City
1565,23,High School,115499,Official,Female,Single,Small City
1566,25,High School,109499,Official,Female,Married,Mid City
1567,25,High School,104696,Official,Female,Single,Small City
1568,27,High School,104467,Official,Female,Married,Small City
1569,29,High School,120157,Official,Female,Married,Small City
1570,46,University,81200,Unemployed,Female,Married,Small City
1571,61,University,97558,Unemployed,Female,Married,Small City
1572,25,High School,95914,Official,Female,Married,Small City
1573,67,Graduate,128053,Official,Female,Married,Small City
1574,49,University,101734,Unemployed,Female,Married,Small City
1575,21,High School,126009,Official,Female,Married,Small City
1576,19,High School,91232,Unemployed,Female,Single,Small City
1577,67,Graduate,128343,Unemployed,Female,Married,Small City
1578,31,High School,110040,Official,Female,Married,Mid City
1579,27,High School,38247,Unemployed,Female,Married,Small City
1580,37,High School,129027,Unemployed,Female,Married,Small City
1581,27,High School,115026,Official,Female,Married,Small City
1582,36,High School,130323,Official,Female,Single,Small City
1583,24,High School,103181,Official,Female,Married,Mid City
1584,31,High School,138307,Official,Female,Married,Mid City
1585,29,High School,122564,Unemployed,Female,Married,Small City
1586,28,High School,82351,Unemployed,Female,Single,Small City
1587,34,High School,125351,Official,Female,Married,Small City
1588,26,High School,82940,Unemployed,Female,Married,Small City
1589,21,High School,108029,Official,Female,Single,Small City
1590,63,University,82734,Unemployed,Female,Married,Small City
1591,38,University,116816,Unemployed,Female,Single,Small City
1592,20,High School,113472,Unemployed,Female,Married,Small City
1593,44,University,143343,Official,Female,Married,Mid City
1594,31,High School,104074,Official,Female,Married,Mid City
1595,33,High School,138525,Official,Female,Single,Mid City
1596,49,University,106960,Unemployed,Female,Married,Small City
1597,26,High School,108323,Official,Female,Single,Small City
1598,28,High School,95784,Official,Female,Married,Small City
1599,30,High School,140673,Official,Female,Married,Mid City
1600,36,High School,104235,Official,Female,Married,Mid City
1601,27,High School,54041,Unemployed,Female,Married,Small City
1602,23,Unknown,107961,Unemployed,Male,Single,Small City
1603,31,Unknown,113757,Official,Male,Single,Small City
1604,27,High School,94884,Official,Female,Married,Small City
1605,25,High School,126041,Official,Female,Married,Small City
1606,23,High School,64952,Unemployed,Female,Married,Small City
1607,27,High School,66764,Unemployed,Male,Married,Small City
1608,38,High School,67861,Unemployed,Female,Single,Small City
1609,44,High School,113516,Unemployed,Male,Single,Small City
1610,42,High School,46109,Unemployed,Female,Married,Small City
1611,25,High School,103651,Unemployed,Female,Married,Small City
1612,40,High School,75043,Unemployed,Male,Married,Small City
1613,24,High School,116473,Unemployed,Female,Married,Small City
1614,39,High School,96614,Unemployed,Female,Single,Small City
1615,24,Unknown,66447,Unemployed,Male,Single,Small City
1616,50,High School,119068,Official,Female,Single,Small City
1617,28,High School,122973,Unemployed,Female,Married,Small City
1618,36,High School,81609,Unemployed,Female,Married,Small City
1619,36,High School,105519,Official,Male,Single,Small City
1620,40,High School,86649,Unemployed,Female,Married,Small City
1621,31,Unknown,76384,Unemployed,Female,Single,Small City
1622,27,High School,67136,Unemployed,Male,Married,Small City
1623,35,High School,93155,Unemployed,Female,Married,Small City
1624,51,High School,124183,Unemployed,Male,Single,Small City
1625,26,Unknown,64860,Unemployed,Female,Single,Small City
1626,33,High School,87232,Unemployed,Male,Single,Small City
1627,27,High School,92304,Unemployed,Female,Married,Small City
1628,38,High School,84254,Unemployed,Male,Single,Small City
1629,30,Unknown,106696,Official,Female,Single,Small City
1630,28,Unknown,113212,Official,Male,Single,Small City
1631,23,Unknown,71076,Unemployed,Male,Single,Small City
1632,23,High School,114270,Unemployed,Female,Married,Small City
1633,26,High School,125538,Official,Female,Married,Small City
1634,21,High School,92442,Unemployed,Female,Married,Small City
1635,36,High School,75297,Unemployed,Female,Single,Small City
1636,24,High School,65707,Unemployed,Female,Married,Small City
1637,41,High School,120387,Official,Male,Single,Small City
1638,42,High School,120946,Official,Male,Single,Small City
1639,27,Unknown,73265,Unemployed,Male,Single,Small City
1640,40,High School,77481,Unemployed,Male,Married,Small City
1641,34,High School,91282,Unemployed,Female,Married,Small City
1642,40,High School,104405,Unemployed,Male,Single,Small City
1643,33,High School,99646,Official,Male,Single,Small City
1644,49,High School,97791,Unemployed,Female,Single,Small City
1645,28,Unknown,81878,Unemployed,Male,Single,Small City
1646,26,High School,107908,Official,Female,Married,Small City
1647,40,High School,98608,Unemployed,Female,Single,Small City
1648,47,High School,95228,Unemployed,Male,Single,Small City
1649,41,High School,128163,Official,Female,Married,Small City
1650,29,High School,94325,Unemployed,Female,Married,Small City
1651,37,High School,90815,Unemployed,Female,Married,Small City
1652,31,Unknown,120719,Official,Male,Single,Small City
1653,35,High School,110159,Official,Male,Single,Small City
1654,35,High School,124490,Official,Male,Single,Small City
1655,29,High School,75161,Unemployed,Female,Married,Small City
1656,37,High School,127206,Official,Female,Single,Small City
1657,37,High School,83660,Unemployed,Male,Single,Small City
1658,26,High School,87400,Unemployed,Female,Married,Small City
1659,28,High School,78942,Unemployed,Female,Married,Small City
1660,23,High School,88452,Unemployed,Female,Married,Small City
1661,38,High School,104128,Official,Male,Single,Small City
1662,30,High School,100313,Official,Female,Married,Small City
1663,45,High School,107387,Official,Female,Single,Small City
1664,24,Unknown,84355,Unemployed,Male,Single,Small City
1665,35,High School,112723,Official,Female,Single,Small City
1666,41,High School,115892,Official,Female,Married,Small City
1667,30,High School,106597,Official,Male,Married,Small City
1668,30,High School,121327,Official,Female,Married,Small City
1669,26,High School,92559,Unemployed,Female,Married,Small City
1670,25,High School,87537,Unemployed,Female,Married,Small City
1671,23,High School,70569,Unemployed,Female,Married,Small City
1672,27,High School,85294,Unemployed,Female,Married,Small City
1673,26,Unknown,70905,Unemployed,Female,Single,Small City
1674,25,Unknown,103716,Unemployed,Male,Single,Small City
1675,27,High School,94947,Official,Male,Married,Small City
1676,42,High School,80116,Unemployed,Female,Single,Small City
1677,35,High School,86492,Unemployed,Male,Single,Small City
1678,25,High School,88672,Unemployed,Female,Married,Small City
1679,26,High School,82984,Unemployed,Female,Married,Small City
1680,38,High School,128100,Official,Male,Single,Small City
1681,28,Unknown,72869,Unemployed,Female,Single,Small City
1682,33,High School,112227,Official,Male,Married,Small City
1683,40,High School,94674,Unemployed,Female,Single,Small City
1684,23,High School,101003,Official,Female,Married,Small City
1685,25,Unknown,112924,Official,Female,Single,Small City
1686,28,Unknown,108645,Unemployed,Female,Single,Small City
1687,41,High School,69415,Unemployed,Male,Single,Small City
1688,50,High School,112204,Unemployed,Female,Single,Small City
1689,23,High School,109700,Official,Female,Married,Small City
1690,26,High School,104484,Official,Female,Married,Small City
1691,22,High School,61239,Unemployed,Female,Married,Small City
1692,37,High School,119602,Unemployed,Male,Single,Small City
1693,38,High School,81014,Unemployed,Female,Single,Small City
1694,22,High School,68165,Unemployed,Female,Married,Small City
1695,30,Unknown,88652,Unemployed,Female,Single,Small City
1696,38,High School,75705,Unemployed,Male,Single,Small City
