CustomerID,InvoiceNo,UnitPrice,Quantity,InvoiceDate,Country
457,1913,8.128170578218118,42.0,2022-11-19,Grenada
457,1914,11.330686136428174,27.0,2022-06-23,Nigeria
458,1915,7.644694890221739,33.0,2022-01-04,Somalia
458,1916,7.859428340116185,37.0,2022-03-04,Oman
459,1917,9.328210493550081,34.0,2022-09-30,Zimbabwe
459,1918,5.422563576346673,38.0,2022-01-11,Kazakhstan
460,1919,10.802966643446803,38.0,2022-11-02,El Salvador
460,1920,7.105430510170501,40.0,2022-11-17,Ireland
461,1921,9.800084566443784,31.0,2022-10-23,Spain
461,1922,10.87050313157377,30.0,2022-01-05,Botswana
462,1923,12.079100578200114,26.0,2022-04-06,Burkina Faso
462,1924,10.039323227494489,37.0,2022-04-19,United States Virgin Islands
463,1925,11.768617150712785,21.0,2022-08-09,Sudan
463,1926,7.531294486669548,37.0,2022-12-03,Reunion
464,1927,11.487981429435816,25.0,2022-11-21,Bulgaria
464,1928,13.627616966648663,15.0,2022-03-08,Cocos (Keeling) Islands
465,1929,11.181536676978093,18.0,2022-08-11,Slovenia
465,1930,7.674456639813327,43.0,2022-01-25,American Samoa
466,1931,9.416769484433521,37.0,2022-09-01,Nepal
466,1932,10.550603647881735,25.0,2022-09-21,Cook Islands
467,1933,8.387131367309053,42.0,2022-03-23,Aruba
467,1934,7.760842194259528,45.0,2022-07-15,Albania
468,1935,7.170158609200958,34.0,2022-11-29,Madagascar
468,1936,8.109612715928863,35.0,2022-04-28,Kiribati
469,1937,11.277510592056995,33.0,2022-12-17,Norfolk Island
469,1938,8.800759285783242,29.0,2022-07-13,Guam
470,1939,12.715735143359105,20.0,2022-07-30,Mauritius
470,1940,8.698082307618598,40.0,2022-03-29,Guinea
471,1941,11.531801924641773,25.0,2022-01-07,Trinidad and Tobago
471,1942,7.019795916218483,29.0,2022-09-11,Gibraltar
472,1943,7.695840963425756,38.0,2022-11-06,Uzbekistan
472,1944,10.823559126643548,32.0,2022-08-16,Nauru
473,1945,9.492766316439843,23.0,2022-10-12,Singapore
473,1946,11.045339414353673,32.0,2022-12-17,Taiwan
474,1947,10.0789269902386,30.0,2022-05-26,Central African Republic
474,1948,10.26370034771405,26.0,2022-06-11,Morocco
475,1949,6.164431427481993,44.0,2022-12-16,Djibouti
475,1950,7.801611020223024,33.0,2022-01-22,Jamaica
476,1951,10.104368404896046,26.0,2022-04-06,Finland
476,1952,7.178654081451268,45.0,2022-12-17,Dominican Republic
477,1953,9.627347684643981,34.0,2022-06-03,Saint Lucia
477,1954,5.810406560176404,40.0,2022-09-27,American Samoa
478,1955,12.854433787467684,29.0,2022-11-19,Cocos (Keeling) Islands
478,1956,8.576346683106628,35.0,2022-02-13,Mayotte
479,1957,9.471446711822258,29.0,2022-10-20,Latvia
479,1958,11.093613732792917,40.0,2022-07-17,Samoa
480,1959,8.77119865061,33.0,2022-05-28,Timor-Leste
480,1960,6.797006585156912,36.0,2022-10-21,Comoros
481,1961,10.898338393582636,31.0,2022-09-28,Nauru
481,1962,10.0223117583614,34.0,2022-03-11,Turkmenistan
482,1963,9.24103893446754,30.0,2022-02-07,Montserrat
482,1964,7.448788775514508,40.0,2022-07-21,Mali
483,1965,10.536864247622443,30.0,2022-03-31,Cameroon
483,1966,8.155253612225646,27.0,2022-09-08,Samoa
484,1967,11.7157521958599,27.0,2022-07-31,Faroe Islands
484,1968,12.162805026806598,32.0,2022-12-21,Gambia
485,1969,9.185181072069636,30.0,2022-02-07,Gabon
485,1970,7.664700674800585,33.0,2022-10-03,Malta
486,1971,10.708589116628136,31.0,2022-04-18,Norway
486,1972,8.46211080344384,38.0,2022-04-24,Turkmenistan
487,1973,9.451973301825895,22.0,2022-04-25,Vietnam
487,1974,8.768078390170805,35.0,2022-06-25,Montserrat
488,1975,8.680479000978025,35.0,2022-11-29,Northern Mariana Islands
488,1976,7.903335548377461,42.0,2022-10-07,Tunisia
489,1977,6.150680635117979,37.0,2022-01-21,Tajikistan
489,1978,11.173955006478181,26.0,2022-05-10,Nauru
490,1979,8.572431426949194,34.0,2022-11-05,Finland
490,1980,9.999300855460067,39.0,2022-03-26,Rwanda
491,1981,9.184566194117297,31.0,2022-03-21,United States Minor Outlying Islands
491,1982,9.326258760249063,29.0,2022-01-31,Morocco
492,1983,7.829084181007369,34.0,2022-09-17,Trinidad and Tobago
492,1984,9.563216977995962,29.0,2022-02-18,Colombia
493,1985,10.029772492433937,33.0,2022-03-05,Saint Kitts and Nevis
493,1986,12.14799815555098,27.0,2022-03-01,Poland
494,1987,8.699083517966008,37.0,2022-11-02,Norway
494,1988,8.555560927158979,39.0,2022-06-29,Zambia
495,1989,6.603367393955417,48.0,2022-04-30,Madagascar
495,1990,8.281499512348889,35.0,2022-09-27,British Indian Ocean Territory (Chagos Archipelago)
496,1991,9.600210524537065,31.0,2022-03-28,Singapore
496,1992,6.88305086432954,37.0,2022-07-12,Martinique
497,1993,10.558231119674456,31.0,2022-12-22,Morocco
497,1994,12.001053767081503,31.0,2022-02-23,Turkey
498,1995,11.418121346169787,26.0,2022-03-30,Saint Helena
498,1996,8.47148234252274,41.0,2022-05-08,Micronesia
499,1997,7.933673906981174,39.0,2022-02-08,Haiti
499,1998,9.397083432826571,31.0,2022-09-09,Singapore
500,1999,10.085398012708618,34.0,2022-01-30,Comoros
500,2000,10.280240969376743,26.0,2022-06-26,Poland
501,2001,9.506911263250338,37.0,2022-09-21,Mongolia
501,2002,6.853838711797063,44.0,2022-07-11,Namibia
502,2003,7.933503526234546,35.0,2022-07-21,Ghana
502,2004,9.048749309522453,32.0,2022-12-16,Seychelles
503,2005,6.238498192604705,34.0,2022-08-24,Bahamas
503,2006,9.364446709989815,31.0,2022-04-21,Kazakhstan
504,2007,9.413060234471759,25.0,2022-07-31,Congo
504,2008,7.868502306070603,37.0,2022-08-01,Chad
505,2009,10.005735099040688,34.0,2022-07-25,Ukraine
505,2010,8.387311532160584,41.0,2022-12-27,Bulgaria
506,2011,8.445479596349223,39.0,2022-02-09,Suriname
506,2012,11.949919708057344,22.0,2022-01-15,Tokelau
507,2013,6.628577365264373,33.0,2022-05-20,Ecuador
507,2014,9.649815206862952,21.0,2022-03-19,Bhutan
508,2015,8.750041700213114,38.0,2022-09-04,Maldives
508,2016,11.184586587391639,31.0,2022-03-11,Kazakhstan
509,2017,12.450854421506644,29.0,2022-10-26,Namibia
509,2018,8.791931707234921,31.0,2022-02-06,Angola
510,2019,13.05744058275614,25.0,2022-12-29,Mexico
510,2020,7.309562771385487,40.0,2022-09-29,Guinea-Bissau
511,2021,9.432357245095444,36.0,2022-10-05,Liberia
511,2022,7.343032605480921,41.0,2022-11-26,Vietnam
512,2023,9.022078738063895,33.0,2022-02-12,Somalia
512,2024,11.299557624976382,32.0,2022-12-08,Gibraltar
513,2025,11.06251607492908,21.0,2022-02-25,Myanmar
513,2026,12.235649220518226,21.0,2022-08-12,Ethiopia
514,2027,11.724206989852304,23.0,2022-01-03,Tajikistan
514,2028,4.439595277840154,41.0,2022-09-12,Philippines
515,2029,11.232065850111058,27.0,2022-10-02,Faroe Islands
515,2030,10.941820735839089,29.0,2022-03-01,Nauru
516,2031,8.475816936407828,27.0,2022-03-14,Guinea
516,2032,9.460087118886344,30.0,2022-09-27,Fiji
517,2033,6.687377458998926,37.0,2022-05-06,Hong Kong
517,2034,8.375716034767253,33.0,2022-06-14,Mayotte
518,2035,6.765803234347942,37.0,2022-07-25,Papua New Guinea
518,2036,8.423355848001878,39.0,2022-09-23,Poland
519,2037,8.862456185315054,26.0,2022-07-23,Belgium
519,2038,10.588702814337992,33.0,2022-02-02,Cote d'Ivoire
520,2039,9.692948231019692,29.0,2022-07-26,Lesotho
520,2040,10.42359437251298,22.0,2022-04-20,Luxembourg
521,2041,13.330662394064966,27.0,2022-07-26,United Kingdom
521,2042,11.346179199087835,24.0,2022-11-26,Tanzania
522,2043,11.597772832048456,23.0,2022-10-07,Svalbard & Jan Mayen Islands
522,2044,10.568733755328216,28.0,2022-01-14,Sudan
523,2045,9.445950790987338,25.0,2022-07-06,Bouvet Island (Bouvetoya)
523,2046,5.143529148698069,48.0,2022-08-21,Fiji
524,2047,6.438570673227345,28.0,2022-09-12,Poland
524,2048,9.502822754945516,36.0,2022-12-31,Djibouti
525,2049,6.996146302744153,44.0,2022-11-21,Reunion
525,2050,10.86809141645288,35.0,2022-12-12,Saint Lucia
526,2051,7.937637241879582,34.0,2022-05-20,Serbia
526,2052,9.134791113731836,40.0,2022-01-10,United States of America
527,2053,8.863920922797302,39.0,2022-02-22,Jersey
527,2054,8.663353584971924,30.0,2022-10-21,Djibouti
528,2055,8.397765356504902,33.0,2022-09-16,Tunisia
528,2056,6.192253008232114,39.0,2022-04-28,New Zealand
529,2057,14.691451535730298,11.0,2022-12-31,Kiribati
529,2058,8.663438488651089,35.0,2022-12-09,Indonesia
530,2059,12.618921468572184,20.0,2022-11-22,Congo
530,2060,11.68285209147337,30.0,2022-05-31,Qatar
531,2061,7.133805855272396,28.0,2022-06-08,Poland
531,2062,6.037676181762081,40.0,2022-05-12,Saint Helena
532,2063,11.213135073215547,33.0,2022-11-11,Bahrain
532,2064,9.073366056972096,27.0,2022-09-15,Saint Barthelemy
533,2065,11.861361712249987,21.0,2022-08-17,Liberia
533,2066,7.643722043471191,41.0,2022-12-10,Jersey
534,2067,12.129483069594881,26.0,2022-12-08,Uganda
534,2068,9.378848491286394,30.0,2022-12-26,Turks and Caicos Islands
535,2069,9.721326502338554,20.0,2022-10-02,Timor-Leste
535,2070,10.852748334546547,33.0,2022-11-19,Peru
536,2071,11.227210447305133,25.0,2022-02-17,Papua New Guinea
536,2072,11.402327615089844,25.0,2022-02-23,North Macedonia
537,2073,9.33288529546063,33.0,2022-01-18,Moldova
537,2074,9.730832221777378,33.0,2022-07-09,Bosnia and Herzegovina
538,2075,8.54350645452266,30.0,2022-01-20,Isle of Man
538,2076,5.915948152370472,44.0,2022-08-01,Mayotte
539,2077,6.7172750397871965,25.0,2022-01-20,Zimbabwe
539,2078,9.225769672514696,37.0,2022-12-19,Spain
540,2079,7.322935609899153,23.0,2022-02-03,Netherlands Antilles
540,2080,10.483403990091753,17.0,2022-05-06,Lesotho
541,2081,10.96173523160359,26.0,2022-01-23,Germany
541,2082,11.156618226188302,35.0,2022-08-22,Christmas Island
542,2083,12.916114743671564,15.0,2022-09-30,Morocco
542,2084,8.35694673449748,34.0,2022-04-04,Uruguay
543,2085,9.444841012930397,24.0,2022-07-15,Belgium
543,2086,9.740444890857992,33.0,2022-09-30,Lesotho
544,2087,11.972768882874714,34.0,2022-12-09,Chad
544,2088,11.041609560862264,28.0,2022-06-10,Serbia
545,2089,8.720388139078763,36.0,2022-05-22,French Guiana
545,2090,9.461890876445892,36.0,2022-09-08,Aruba
546,2091,9.863680628184428,27.0,2022-08-04,Nepal
546,2092,11.277337544043858,29.0,2022-07-09,Russian Federation
547,2093,11.32040467759727,30.0,2022-03-17,Barbados
547,2094,10.557324505706793,34.0,2022-05-15,Namibia
548,2095,10.027175680777967,24.0,2022-06-23,Barbados
548,2096,9.991757810523445,33.0,2022-05-15,Eritrea
549,2097,9.830918405572044,24.0,2022-05-18,French Polynesia
549,2098,11.83917513519739,28.0,2022-05-24,Zambia
550,2099,3.4763999850454743,48.0,2022-09-23,Tokelau
550,2100,13.718747014040126,20.0,2022-04-11,United Arab Emirates
551,2101,9.449054202477926,37.0,2022-05-08,Austria
551,2102,7.986201118382829,36.0,2022-06-12,Equatorial Guinea
552,2103,8.38586753810205,26.0,2022-01-19,Myanmar
552,2104,11.286050370692127,29.0,2022-02-24,Sao Tome and Principe
553,2105,11.86454658748702,30.0,2022-05-03,Qatar
553,2106,11.064441047342141,29.0,2022-09-07,Fiji
554,2107,9.991075768803963,26.0,2022-11-13,British Virgin Islands
554,2108,9.10588892107033,28.0,2022-04-01,Israel
555,2109,9.937883288553888,24.0,2022-02-02,Seychelles
555,2110,5.255098524108749,44.0,2022-09-29,Algeria
556,2111,11.965304513215807,30.0,2022-10-27,Nepal
556,2112,7.124590890434977,34.0,2022-01-31,Libyan Arab Jamahiriya
557,2113,10.466870936443849,30.0,2022-02-21,Bermuda
557,2114,7.496766880633894,37.0,2022-08-18,Jordan
558,2115,12.491409245681584,30.0,2022-08-18,Jamaica
558,2116,9.168305762161827,28.0,2022-04-06,Afghanistan
559,2117,5.205978007882291,39.0,2022-09-11,Saint Helena
559,2118,11.672766900379305,25.0,2022-06-10,Canada
560,2119,11.525827135045532,27.0,2022-07-08,Guernsey
560,2120,10.670134134353543,37.0,2022-12-31,Morocco
561,2121,9.347293764765556,24.0,2022-09-24,New Zealand
561,2122,12.507413274569288,26.0,2022-10-13,United Kingdom
562,2123,10.070417000634357,18.0,2022-10-12,San Marino
562,2124,12.410404609255341,26.0,2022-01-19,Saint Helena
563,2125,6.509595731535965,30.0,2022-03-08,Mexico
563,2126,10.893049806493964,35.0,2022-07-15,Saint Vincent and the Grenadines
564,2127,8.13639256189115,35.0,2022-09-11,Turks and Caicos Islands
564,2128,9.102583913961613,36.0,2022-12-09,Iraq
565,2129,5.44683037859725,42.0,2022-03-20,Colombia
565,2130,10.447434884695063,21.0,2022-08-14,Slovenia
566,2131,11.336566766442687,28.0,2022-05-13,Madagascar
566,2132,11.68087633915874,26.0,2022-11-28,British Virgin Islands
567,2133,9.648514924270605,34.0,2022-12-16,Saint Barthelemy
567,2134,12.06113965718256,29.0,2022-08-01,American Samoa
568,2135,13.678006951826996,30.0,2022-09-27,Uruguay
568,2136,8.542041668781366,26.0,2022-04-17,Botswana
569,2137,11.098514491567489,34.0,2022-06-15,Senegal
569,2138,7.81846687398323,39.0,2022-11-17,Guernsey
570,2139,12.26893510552598,26.0,2022-07-20,Reunion
570,2140,13.051629216123931,18.0,2022-06-11,Oman
571,2141,10.331410862121281,31.0,2022-07-08,Switzerland
571,2142,8.077596953070127,32.0,2022-06-20,Uganda
572,2143,8.28876790097469,34.0,2022-04-27,Italy
572,2144,10.926341126263601,29.0,2022-12-31,Hungary
573,2145,7.736038124449081,43.0,2022-07-14,United States of America
573,2146,12.510708966732446,20.0,2022-02-09,Northern Mariana Islands
574,2147,11.734089101202244,25.0,2022-11-10,Andorra
574,2148,9.804091641474551,33.0,2022-08-05,Niue
575,2149,10.795553030146177,25.0,2022-03-13,Korea
575,2150,8.57657503427764,23.0,2022-08-25,Cambodia
576,2151,14.502575432868674,21.0,2022-01-22,Western Sahara
576,2152,12.598421593945996,17.0,2022-07-27,Malawi
577,2153,9.873009104303472,27.0,2022-05-14,Jersey
577,2154,9.901520388782126,37.0,2022-02-04,Myanmar
578,2155,10.796406237976402,30.0,2022-09-18,Tokelau
578,2156,12.48203160626743,26.0,2022-09-06,Guinea-Bissau
579,2157,12.41845263001377,24.0,2022-08-02,Benin
579,2158,6.452451654106833,34.0,2022-11-14,Cocos (Keeling) Islands
580,2159,8.51537688531679,41.0,2022-05-08,Guinea
580,2160,10.265393908521142,31.0,2022-08-25,Mauritius
581,2161,7.696575369277745,34.0,2022-02-28,Portugal
581,2162,7.544526858508222,38.0,2022-05-13,Italy
582,2163,9.043937370263079,31.0,2022-03-07,Algeria
582,2164,12.550293889792727,30.0,2022-07-04,Sierra Leone
583,2165,9.977605231547715,33.0,2022-11-26,Jordan
583,2166,11.052912039061988,32.0,2022-06-11,Sao Tome and Principe
584,2167,9.120142873975766,34.0,2022-11-13,Monaco
584,2168,12.102993829647758,29.0,2022-10-09,Romania
585,2169,9.974803052904473,37.0,2022-05-06,China
585,2170,9.004847317140305,30.0,2022-11-27,Mauritius
586,2171,7.820309487685735,37.0,2022-04-17,Liberia
586,2172,6.736723339810375,37.0,2022-04-18,Mayotte
587,2173,9.404527448191782,41.0,2022-12-11,Tokelau
587,2174,6.266497491293556,33.0,2022-05-31,Guam
588,2175,8.079253662194155,39.0,2022-04-21,Christmas Island
588,2176,8.88247126450262,43.0,2022-02-27,Svalbard & Jan Mayen Islands
589,2177,11.066309612460936,35.0,2022-12-22,El Salvador
589,2178,12.462832727353762,26.0,2022-07-06,Libyan Arab Jamahiriya
590,2179,6.509962947844876,41.0,2022-07-31,Saint Martin
590,2180,10.674408287137412,23.0,2022-08-25,Somalia
591,2181,7.13335825162952,49.0,2022-02-09,Saudi Arabia
591,2182,11.445649319262271,25.0,2022-10-15,France
592,2183,9.673437117092755,41.0,2022-02-22,Wallis and Futuna
592,2184,11.332399762933326,26.0,2022-12-16,Marshall Islands
593,2185,13.113969322557034,25.0,2022-07-18,Swaziland
593,2186,10.179042368737955,26.0,2022-07-12,Ireland
594,2187,7.155245196693852,36.0,2022-02-14,New Zealand
594,2188,11.047162504832068,26.0,2022-05-15,Sudan
595,2189,8.894861976996442,29.0,2022-02-03,Isle of Man
595,2190,10.266568145634533,28.0,2022-09-06,Bulgaria
596,2191,8.167037870506089,34.0,2022-05-08,Falkland Islands (Malvinas)
596,2192,12.277407610587007,24.0,2022-07-12,Mauritania
597,2193,9.361282500926785,37.0,2022-04-08,Micronesia
597,2194,8.698757192937688,36.0,2022-02-18,Luxembourg
598,2195,9.493247824967156,25.0,2022-10-27,Switzerland
598,2196,7.3534616712834024,20.0,2022-02-13,Namibia
599,2197,11.390416577814143,35.0,2022-12-27,Aruba
599,2198,14.133565332386208,14.0,2022-11-30,Nepal
600,2199,12.521935987494041,17.0,2022-04-27,Svalbard & Jan Mayen Islands
600,2200,9.995996834325835,22.0,2022-05-22,Madagascar
601,2201,11.585925821808605,32.0,2022-10-29,Pitcairn Islands
601,2202,8.160361992556835,23.0,2022-02-17,Uruguay
602,2203,11.72844768899392,23.0,2022-11-02,Montenegro
602,2204,6.311056848069964,41.0,2022-02-01,Denmark
603,2205,7.54663476061471,34.0,2022-03-26,Latvia
603,2206,9.290625185424279,34.0,2022-06-26,South Georgia and the South Sandwich Islands
604,2207,10.612809093358315,31.0,2022-11-21,Portugal
604,2208,9.586153113254007,27.0,2022-11-29,Russian Federation
605,2209,6.699077313707714,30.0,2022-01-14,Christmas Island
605,2210,12.815273828990016,26.0,2022-11-05,Liechtenstein
606,2211,12.300156354051518,22.0,2022-12-29,Saint Barthelemy
606,2212,7.081142826350784,41.0,2022-03-15,Cayman Islands
607,2213,11.525785256058363,29.0,2022-02-12,Ghana
607,2214,13.620154967056767,20.0,2022-10-20,American Samoa
608,2215,8.772795585157894,39.0,2022-08-05,Antarctica (the territory South of 60 deg S)
608,2216,10.622459739317755,23.0,2022-08-13,Guernsey
609,2217,10.63710747876931,24.0,2022-04-02,French Southern Territories
609,2218,13.385566479672768,26.0,2022-03-09,Belize
610,2219,8.860033778215492,26.0,2022-10-23,Bahamas
610,2220,11.100356329753836,20.0,2022-06-12,Ghana
611,2221,8.384532571660808,31.0,2022-10-10,Chad
611,2222,11.590624452038258,28.0,2022-11-22,Micronesia
612,2223,8.637213125986953,41.0,2022-09-03,Botswana
612,2224,11.95377079429693,30.0,2022-07-06,Korea
613,2225,9.046530756725218,32.0,2022-03-31,Albania
613,2226,11.482847644963712,28.0,2022-08-22,Uzbekistan
614,2227,11.902782831146428,33.0,2022-12-26,Kazakhstan
614,2228,9.44366219427546,32.0,2022-12-21,Congo
615,2229,7.841694702507793,43.0,2022-11-09,Burkina Faso
615,2230,11.956682992077496,23.0,2022-07-04,Cameroon
616,2231,12.04126684812914,19.0,2022-02-09,Cameroon
616,2232,8.602995486270343,35.0,2022-05-06,Burkina Faso
617,2233,6.995426697767351,25.0,2022-11-23,Ukraine
617,2234,8.085416453474652,29.0,2022-08-15,Burkina Faso
618,2235,12.587292660723199,22.0,2022-05-04,Luxembourg
618,2236,12.961243199079382,18.0,2022-11-26,Cameroon
619,2237,10.303143675521998,28.0,2022-05-10,Korea
619,2238,9.984139462793875,33.0,2022-10-20,Japan
620,2239,10.494819165532578,33.0,2022-12-04,Japan
620,2240,8.788254780484788,37.0,2022-05-28,China
621,2241,6.845759779552438,30.0,2022-02-17,Lesotho
621,2242,9.347142214072612,34.0,2022-07-03,Marshall Islands
622,2243,7.225987028380143,40.0,2022-05-22,Malawi
622,2244,10.183249665334149,23.0,2022-10-27,Madagascar
623,2245,7.214134719889094,41.0,2022-02-17,Belize
623,2246,8.482474621385673,33.0,2022-02-09,Finland
624,2247,10.068218761098228,21.0,2022-10-06,Japan
624,2248,7.991008019600763,33.0,2022-11-23,Ecuador
625,2249,8.690594383908081,33.0,2022-06-13,Turkey
625,2250,11.862010779393218,24.0,2022-04-06,Grenada
626,2251,9.086188479116549,28.0,2022-07-02,Tanzania
626,2252,10.10950003825942,38.0,2022-11-19,Sweden
627,2253,10.671834367437063,34.0,2022-10-03,Armenia
627,2254,8.011493525674188,38.0,2022-09-05,French Guiana
628,2255,8.926189253012835,30.0,2022-05-31,Paraguay
628,2256,9.708603177897967,30.0,2022-10-21,Georgia
629,2257,11.24182520786372,24.0,2022-03-30,Montserrat
629,2258,11.92541377509912,19.0,2022-07-18,Philippines
630,2259,10.863264361249005,36.0,2022-10-10,Bermuda
630,2260,12.001086217626675,22.0,2022-05-05,Tonga
631,2261,10.948010296060511,27.0,2022-01-15,Barbados
631,2262,9.839033496018367,14.0,2022-03-08,Bouvet Island (Bouvetoya)
632,2263,9.322217410069483,29.0,2022-01-23,Jordan
632,2264,8.042228164900841,33.0,2022-01-03,Tonga
633,2265,9.509416707448436,34.0,2022-09-12,Togo
633,2266,10.363601955192735,27.0,2022-01-02,Rwanda
634,2267,9.910506531154637,32.0,2022-04-11,Netherlands Antilles
634,2268,11.862368089293126,30.0,2022-08-23,Seychelles
635,2269,10.845681192961706,20.0,2022-12-01,Korea
635,2270,11.759911599534195,14.0,2022-12-08,Congo
636,2271,11.624564769735947,28.0,2022-09-10,Moldova
636,2272,9.476805815946362,37.0,2022-10-04,Angola
637,2273,11.29303450829055,23.0,2022-09-25,Saint Lucia
637,2274,10.055400007366185,25.0,2022-03-06,British Indian Ocean Territory (Chagos Archipelago)
638,2275,8.59700261380464,31.0,2022-08-25,Seychelles
638,2276,9.223020432445944,26.0,2022-05-08,Monaco
639,2277,11.888364376239078,23.0,2022-01-09,Bahamas
639,2278,12.375188992621545,24.0,2022-03-25,Niger
640,2279,8.863931224441572,22.0,2022-05-27,Iraq
640,2280,10.449443305607947,23.0,2022-11-24,Svalbard & Jan Mayen Islands
641,2281,10.99205262037267,22.0,2022-12-20,Uganda
641,2282,12.130821718467628,26.0,2022-07-14,Cocos (Keeling) Islands
642,2283,12.563333541762166,33.0,2022-09-28,Israel
642,2284,10.972028490282014,27.0,2022-04-21,Japan
643,2285,11.425886672681036,31.0,2022-12-25,Benin
643,2286,7.922505178600929,37.0,2022-10-08,Oman
644,2287,8.875839829247896,34.0,2022-10-20,Norfolk Island
644,2288,9.772689044896717,31.0,2022-07-10,Palestinian Territory
645,2289,7.722860671129341,34.0,2022-12-21,Seychelles
645,2290,9.11917220389763,35.0,2022-03-12,Senegal
646,2291,9.854640624334225,23.0,2022-06-07,Nauru
646,2292,8.112232747189536,33.0,2022-02-05,Eritrea
647,2293,10.893926519628181,28.0,2022-06-03,Vanuatu
647,2294,13.803252250329601,24.0,2022-05-05,Tajikistan
648,2295,7.6911281737957555,34.0,2022-06-06,Namibia
648,2296,6.517235787598596,44.0,2022-07-23,Venezuela
649,2297,6.478764313955265,36.0,2022-01-27,Botswana
649,2298,8.67887177570059,26.0,2022-01-30,Montserrat
650,2299,6.820444988538888,49.0,2022-02-06,Indonesia
650,2300,8.838926301945389,39.0,2022-05-15,Uganda
651,2301,8.051805689961386,29.0,2022-12-20,Solomon Islands
651,2302,8.159682882196485,32.0,2022-08-06,Wallis and Futuna
652,2303,7.5768480497167445,42.0,2022-02-05,Oman
652,2304,8.702408153802342,29.0,2022-04-16,Solomon Islands
653,2305,12.811663438860418,20.0,2022-03-13,Ecuador
653,2306,11.087291830182345,31.0,2022-11-04,Tuvalu
654,2307,7.708453929750116,40.0,2022-07-19,Antarctica (the territory South of 60 deg S)
654,2308,10.017380328734683,30.0,2022-07-18,Vanuatu
655,2309,7.8096249861797915,40.0,2022-06-02,Ethiopia
655,2310,10.74475788802328,30.0,2022-07-12,Sudan
656,2311,11.324473430550404,34.0,2022-07-01,Guam
656,2312,9.023198580248843,44.0,2022-11-29,Serbia
657,2313,9.124457783649236,30.0,2022-06-05,Bahrain
657,2314,9.576523920243453,39.0,2022-12-04,Korea
658,2315,10.190634451337678,23.0,2022-10-21,Saint Helena
658,2316,10.117555941785994,32.0,2022-11-06,Guernsey
659,2317,8.989494133675365,24.0,2022-11-17,Pitcairn Islands
659,2318,7.096577841152887,34.0,2022-06-08,Oman
660,2319,5.967928178695929,47.0,2022-11-03,Sudan
660,2320,9.108854868093259,36.0,2022-01-30,Aruba
661,2321,10.445399412637617,26.0,2022-11-23,Thailand
661,2322,9.817959939808466,27.0,2022-10-10,Jordan
662,2323,11.509288778768138,30.0,2022-03-27,Holy See (Vatican City State)
662,2324,4.867146709687987,34.0,2022-11-06,Namibia
663,2325,3.8696598579243586,43.0,2022-07-17,Dominica
663,2326,8.072480435347636,33.0,2022-09-28,Saint Martin
664,2327,8.9098537829452,37.0,2022-12-18,Botswana
664,2328,6.876329740720655,32.0,2022-11-07,Tanzania
665,2329,8.574900107710745,31.0,2022-08-02,Norway
665,2330,9.646669691089656,27.0,2022-10-24,Maldives
666,2331,6.8516855941491945,34.0,2022-02-13,Singapore
666,2332,11.93400816157306,25.0,2022-07-25,Ukraine
667,2333,8.719706698553281,21.0,2022-01-09,Slovakia (Slovak Republic)
667,2334,9.59230103983257,34.0,2022-09-16,New Zealand
668,2335,11.258742081649242,34.0,2022-01-26,British Virgin Islands
668,2336,9.745784016254795,40.0,2022-03-08,Uganda
669,2337,12.138465743096521,24.0,2022-07-29,Samoa
669,2338,7.786922372021078,43.0,2022-12-20,Suriname
670,2339,12.995669586153422,32.0,2022-07-09,Mayotte
670,2340,10.103431114413167,34.0,2022-02-09,Honduras
671,2341,7.8741725923287245,26.0,2022-02-09,Samoa
671,2342,14.01807790677946,31.0,2022-02-23,Hong Kong
672,2343,11.128599669524197,30.0,2022-01-13,Spain
672,2344,10.321287714186964,29.0,2022-03-30,Italy
673,2345,13.815775314682945,25.0,2022-03-30,Netherlands Antilles
673,2346,10.622684952504574,29.0,2022-11-11,Somalia
674,2347,7.670054800549742,27.0,2022-12-03,Mexico
674,2348,14.414461826480462,16.0,2022-05-22,Indonesia
675,2349,10.261523476162958,29.0,2022-09-04,Algeria
675,2350,9.339254092853706,29.0,2022-01-28,Vietnam
676,2351,6.843290980148955,45.0,2022-07-17,Timor-Leste
676,2352,13.674372340877966,16.0,2022-09-23,Sudan
677,2353,10.408681335771758,20.0,2022-05-03,Nauru
677,2354,10.578194166563467,29.0,2022-02-13,Bahamas
678,2355,10.049581549744394,17.0,2022-03-12,Iraq
678,2356,6.598629096662313,36.0,2022-10-27,Solomon Islands
679,2357,9.96364428113651,24.0,2022-09-22,Saint Barthelemy
679,2358,7.769012034772622,40.0,2022-07-14,United Kingdom
680,2359,11.468053030592333,26.0,2022-12-04,Liechtenstein
680,2360,7.301300490929183,28.0,2022-10-03,Papua New Guinea
681,2361,11.469544963791925,26.0,2022-03-17,Dominican Republic
681,2362,8.466318567624096,29.0,2022-04-03,Singapore
682,2363,12.666856985157349,25.0,2022-07-20,Sudan
682,2364,7.828831044084982,40.0,2022-06-13,Sudan
683,2365,10.020344771614578,32.0,2022-12-31,Pakistan
683,2366,10.724314313456125,21.0,2022-10-24,Korea
684,2367,9.36193990576388,33.0,2022-08-20,Norway
684,2368,10.887664930893468,31.0,2022-02-05,British Virgin Islands
685,2369,10.424557803000173,29.0,2022-07-16,Thailand
685,2370,10.27038458461292,34.0,2022-06-13,Ethiopia
